Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user49@atko.email,U0057,2025-06-12T23:05:51Z,APPROVE,Security,FINANCE_EDIT,Permitted
kobe.doe@atko.email,U0005,2025-03-15T23:05:51Z,EXECUTE,Employee; Payment Processor,SALES_VIEW,Denied
user34@atko.email,U0042,2025-06-27T23:05:51Z,CREATE NEW VENDOR,Auditor,AUDIT_READ,Permitted
user15@atko.email,U0023,2025-01-24T23:05:51Z,LOGIN,Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user43@atko.email,U0051,2025-06-01T23:05:51Z,CREATE NEW VENDOR,Employee; Payment Processor,READ_ONLY,Denied
user38@atko.email,U0046,2025-06-18T23:05:51Z,EXECUTE,IT_Ops,FINANCE_EDIT,Denied
user31@atko.email,U0039,2025-03-24T23:05:51Z,WRITE,Security,HR_VIEW,Denied
user10@atko.email,U0018,2025-01-18T23:05:51Z,EXECUTE,Admin,FIN_PROCESS_APPR,Permitted
user11@atko.email,U0019,2025-02-21T23:05:51Z,APPROVE,Admin,FIN_VENDOR_CREATOR,Permitted
user5@atko.email,U0013,2025-10-22T23:05:51Z,LOGOUT,Employee,FIN_VENDOR_CREATOR,Permitted
user43@atko.email,U0051,2025-11-25T23:05:51Z,EXECUTE,Employee,IT_MAINTAIN,Permitted
user34@atko.email,U0042,2025-07-07T23:05:51Z,APPROVE,Admin,SECURITY_EXECUTE,Permitted
user20@atko.email,U0028,2025-09-29T23:05:51Z,LOGOUT,Employee,SALES_VIEW,Denied
user23@atko.email,U0031,2025-10-24T23:05:51Z,READ,HR,IT_MAINTAIN,Permitted
user12@atko.email,U0020,2025-06-17T23:05:51Z,WRITE,Auditor,FIN_PROCESS_APPR,Denied
user7@atko.email,U0015,2025-07-20T23:05:51Z,LOGOUT,Sales; HR,IT_MAINTAIN,Permitted
user24@atko.email,U0032,2025-03-25T23:05:51Z,EXECUTE,Sales,AUDIT_READ,Permitted
user1@atko.email,U0009,2025-03-14T23:05:51Z,READ,Finance; Finance,HR_VIEW,Permitted
user43@atko.email,U0051,2025-10-15T23:05:51Z,DELETE,Security; Payment Processor,SYSTEM_ADMIN_ALL,Denied
user22@atko.email,U0030,2025-08-30T23:05:51Z,WRITE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user18@atko.email,U0026,2025-09-30T23:05:51Z,LOGOUT,IT_Ops,FIN_VENDOR_CREATOR,Denied
samantha.driver@atko.email,U0004,2025-03-27T23:05:51Z,WRITE,HR; Sales,IT_MAINTAIN,Denied
user14@atko.email,U0022,2025-08-26T23:05:51Z,WRITE,Finance,SALES_VIEW,Permitted
user32@atko.email,U0040,2025-05-12T23:05:51Z,CREATE NEW VENDOR,Security,SYSTEM_ADMIN_ALL,Denied
user23@atko.email,U0031,2025-08-06T23:05:51Z,DELETE,Finance,SECURITY_EXECUTE,Permitted
user44@atko.email,U0052,2025-10-07T23:05:51Z,READ,IT_Ops; Viewer,AUDIT_READ,Permitted
user40@atko.email,U0048,2025-04-06T23:05:51Z,CREATE NEW VENDOR,Sales,HR_VIEW,Permitted
user9@atko.email,U0017,2025-10-26T23:05:51Z,LOGIN,Viewer,FIN_VENDOR_CREATOR,Denied
user14@atko.email,U0022,2025-09-30T23:05:51Z,CREATE NEW VENDOR,Viewer; Auditor,AUDIT_READ,Denied
user1@atko.email,U0009,2025-09-19T23:05:51Z,APPROVE,Finance; Finance,SECURITY_EXECUTE,Denied
user17@atko.email,U0025,2025-06-28T23:05:51Z,LOGOUT,Security,SALES_VIEW,Permitted
user0@atko.email,U0008,2025-06-28T23:05:51Z,APPROVE,Viewer,SECURITY_EXECUTE,Permitted
samantha.driver@atko.email,U0004,2025-09-06T23:05:51Z,WRITE,HR,GENERAL_USER,Denied
harms.rosa@atko.email,U0003,2025-10-12T23:05:51Z,WRITE,IT_Ops,FIN_PROCESS_APPR,Permitted
user23@atko.email,U0031,2025-07-21T23:05:51Z,DELETE,IT_Ops,AUDIT_READ,Denied
user36@atko.email,U0044,2025-07-05T23:05:51Z,UPDATE,Auditor,GENERAL_USER,Denied
user6@atko.email,U0014,2025-08-25T23:05:51Z,WRITE,Viewer,FIN_PROCESS_APPR,Permitted
user26@atko.email,U0034,2025-09-06T23:05:51Z,LOGOUT,Employee,IT_MAINTAIN,Denied
user48@atko.email,U0056,2025-12-06T23:05:51Z,CHECK_PERMS,IT_Ops,AUDIT_READ,Denied
user18@atko.email,U0026,2025-03-03T23:05:51Z,READ,Admin,SECURITY_EXECUTE,Permitted
user16@atko.email,U0024,2025-10-15T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_PROCESS_APPR,Permitted
user7@atko.email,U0015,2025-02-06T23:05:51Z,CHECK_PERMS,HR,FINANCE_EDIT,Denied
user19@atko.email,U0027,2025-07-01T23:05:51Z,DELETE,Auditor; IT_Ops,FINANCE_EDIT,Denied
user18@atko.email,U0026,2025-10-12T23:05:51Z,WRITE,Finance; IT_Ops,FIN_PROCESS_APPR,Denied
kobe.doe@atko.email,U0005,2025-08-29T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_VENDOR_CREATOR,Permitted
user16@atko.email,U0024,2025-11-12T23:05:51Z,CREATE NEW VENDOR,Employee; Auditor,FIN_PROCESS_APPR,Denied
user46@atko.email,U0054,2025-03-07T23:05:51Z,READ,Finance,SALES_VIEW,Permitted
user5@atko.email,U0013,2025-08-04T23:05:51Z,LOGIN,Security,HR_VIEW,Permitted
user44@atko.email,U0052,2025-08-01T23:05:51Z,LOGOUT,Payment Processor,GENERAL_USER,Denied
user24@atko.email,U0032,2025-06-09T23:05:51Z,EXECUTE,Finance,IT_MAINTAIN,Permitted
samantha.driver@atko.email,U0004,2025-07-02T23:05:51Z,LOGOUT,IT_Ops,IT_MAINTAIN,Permitted
user44@atko.email,U0052,2025-12-04T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_PROCESS_APPR,Denied
user41@atko.email,U0049,2025-04-22T23:05:51Z,EXECUTE,Auditor,FIN_PROCESS_APPR,Denied
user23@atko.email,U0031,2025-03-01T23:05:51Z,APPROVE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user24@atko.email,U0032,2025-06-12T23:05:51Z,READ,IT_Ops,IT_MAINTAIN,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-06-28T23:05:51Z,LOGIN,Viewer; Security,FINANCE_EDIT,Denied
user44@atko.email,U0052,2025-03-25T23:05:51Z,EXECUTE,Finance,FIN_VENDOR_CREATOR,Denied
user16@atko.email,U0024,2025-07-27T23:05:51Z,APPROVE,Sales,IT_MAINTAIN,Denied
user5@atko.email,U0013,2025-04-06T23:05:51Z,APPROVE,HR,GENERAL_USER,Denied
user17@atko.email,U0025,2024-12-25T23:05:51Z,CHECK_PERMS,Security; Sales,IT_MAINTAIN,Permitted
user33@atko.email,U0041,2024-12-19T23:05:51Z,CHECK_PERMS,Payment Processor,FIN_VENDOR_CREATOR,Denied
user15@atko.email,U0023,2025-03-23T23:05:51Z,WRITE,Admin,HR_VIEW,Permitted
user18@atko.email,U0026,2025-08-12T23:05:51Z,CREATE NEW VENDOR,Auditor,SALES_VIEW,Permitted
user41@atko.email,U0049,2025-10-25T23:05:51Z,LOGIN,HR,SYSTEM_ADMIN_ALL,Denied
user1@atko.email,U0009,2025-08-14T23:05:51Z,APPROVE,Viewer,HR_VIEW,Permitted
ivan@atko.email,U0006,2025-10-28T23:05:51Z,CREATE NEW VENDOR,Payment Processor,GENERAL_USER,Permitted
user48@atko.email,U0056,2025-04-11T23:05:51Z,READ,Payment Processor; Viewer,FINANCE_EDIT,Permitted
max@atko.email,U0007,2025-10-16T23:05:51Z,READ,Finance,SALES_VIEW,Denied
user3@atko.email,U0011,2025-07-10T23:05:51Z,CREATE NEW VENDOR,Employee,HR_VIEW,Denied
user31@atko.email,U0039,2025-11-01T23:05:51Z,CREATE NEW VENDOR,Employee,GENERAL_USER,Denied
user36@atko.email,U0044,2025-07-06T23:05:51Z,APPROVE,Employee,HR_VIEW,Permitted
user38@atko.email,U0046,2025-10-10T23:05:51Z,APPROVE,Viewer,FIN_VENDOR_CREATOR,Denied
user10@atko.email,U0018,2025-08-27T23:05:51Z,CREATE NEW VENDOR,Admin; Admin,GENERAL_USER,Denied
user33@atko.email,U0041,2025-04-13T23:05:51Z,UPDATE,Viewer,SALES_VIEW,Permitted
user41@atko.email,U0049,2025-09-24T23:05:51Z,LOGIN,HR,HR_VIEW,Permitted
user28@atko.email,U0036,2025-03-27T23:05:51Z,READ,Admin,SECURITY_EXECUTE,Denied
user39@atko.email,U0047,2024-12-18T23:05:51Z,CREATE NEW VENDOR,HR,GENERAL_USER,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-05-22T23:05:51Z,UPDATE,Security; Admin,SECURITY_EXECUTE,Permitted
user36@atko.email,U0044,2025-09-25T23:05:51Z,APPROVE,Sales; HR,SALES_VIEW,Permitted
ivan@atko.email,U0006,2025-08-04T23:05:51Z,LOGOUT,Auditor,IT_MAINTAIN,Denied
user8@atko.email,U0016,2025-02-01T23:05:51Z,LOGOUT,Security; HR,SECURITY_EXECUTE,Denied
user29@atko.email,U0037,2025-03-18T23:05:51Z,EXECUTE,Finance,AUDIT_READ,Permitted
user12@atko.email,U0020,2025-07-15T23:05:51Z,WRITE,Auditor,READ_ONLY,Denied
user47@atko.email,U0055,2025-05-01T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_PROCESS_APPR,Denied
harms.rosa@atko.email,U0003,2025-05-05T23:05:51Z,LOGOUT,Payment Processor,FINANCE_EDIT,Denied
user23@atko.email,U0031,2025-10-06T23:05:51Z,CHECK_PERMS,Auditor,FIN_VENDOR_CREATOR,Denied
user16@atko.email,U0024,2025-07-15T23:05:51Z,LOGOUT,IT_Ops,FIN_VENDOR_CREATOR,Permitted
user13@atko.email,U0021,2025-03-16T23:05:51Z,LOGOUT,Finance,SECURITY_EXECUTE,Denied
user11@atko.email,U0019,2025-10-07T23:05:51Z,READ,Viewer,SALES_VIEW,Denied
max@atko.email,U0007,2025-10-13T23:05:51Z,WRITE,Employee,SECURITY_EXECUTE,Denied
user31@atko.email,U0039,2025-11-08T23:05:51Z,DELETE,Security,AUDIT_READ,Permitted
user41@atko.email,U0049,2025-05-29T23:05:51Z,WRITE,Security,FIN_VENDOR_CREATOR,Denied
user23@atko.email,U0031,2025-04-10T23:05:51Z,EXECUTE,Viewer,IT_MAINTAIN,Permitted
user30@atko.email,U0038,2024-12-19T23:05:51Z,CHECK_PERMS,Admin,IT_MAINTAIN,Denied
user29@atko.email,U0037,2025-06-22T23:05:51Z,DELETE,IT_Ops,IT_MAINTAIN,Denied
user20@atko.email,U0028,2025-02-12T23:05:51Z,APPROVE,Employee,IT_MAINTAIN,Denied
user42@atko.email,U0050,2025-05-19T23:05:51Z,CHECK_PERMS,Sales,SALES_VIEW,Permitted
user8@atko.email,U0016,2025-05-20T23:05:51Z,DELETE,HR,SYSTEM_ADMIN_ALL,Denied
user12@atko.email,U0020,2025-07-24T23:05:51Z,DELETE,Payment Processor,HR_VIEW,Denied
user18@atko.email,U0026,2025-03-29T23:05:51Z,WRITE,HR,IT_MAINTAIN,Permitted
user10@atko.email,U0018,2025-07-02T23:05:51Z,EXECUTE,Sales; Admin,READ_ONLY,Permitted
user17@atko.email,U0025,2025-05-21T23:05:51Z,APPROVE,Employee,HR_VIEW,Denied
user44@atko.email,U0052,2025-09-22T23:05:51Z,APPROVE,Admin,READ_ONLY,Permitted
harms.rosa@atko.email,U0003,2025-06-06T23:05:51Z,APPROVE,HR,SALES_VIEW,Permitted
user5@atko.email,U0013,2025-03-03T23:05:51Z,DELETE,IT_Ops,FINANCE_EDIT,Permitted
user41@atko.email,U0049,2025-12-06T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_PROCESS_APPR,Permitted
user14@atko.email,U0022,2025-02-09T23:05:51Z,LOGOUT,HR,IT_MAINTAIN,Denied
user42@atko.email,U0050,2025-01-18T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Denied
user34@atko.email,U0042,2025-09-08T23:05:51Z,EXECUTE,Employee,AUDIT_READ,Denied
user7@atko.email,U0015,2025-03-04T23:05:51Z,DELETE,Admin,FINANCE_EDIT,Permitted
user39@atko.email,U0047,2025-05-08T23:05:51Z,APPROVE,HR,AUDIT_READ,Denied
user28@atko.email,U0036,2025-01-03T23:05:51Z,DELETE,Sales,FIN_VENDOR_CREATOR,Permitted
user36@atko.email,U0044,2025-09-23T23:05:51Z,APPROVE,IT_Ops; Admin,READ_ONLY,Permitted
user34@atko.email,U0042,2025-08-09T23:05:51Z,LOGOUT,Finance,FINANCE_EDIT,Denied
user34@atko.email,U0042,2025-07-10T23:05:51Z,CHECK_PERMS,Employee,IT_MAINTAIN,Permitted
user45@atko.email,U0053,2025-04-28T23:05:51Z,CHECK_PERMS,Admin,SALES_VIEW,Denied
user22@atko.email,U0030,2025-04-03T23:05:51Z,UPDATE,Payment Processor,SECURITY_EXECUTE,Denied
user24@atko.email,U0032,2025-08-02T23:05:51Z,LOGIN,HR,HR_VIEW,Denied
user16@atko.email,U0024,2025-10-13T23:05:51Z,LOGIN,Admin; Auditor,SECURITY_EXECUTE,Denied
user27@atko.email,U0035,2025-11-18T23:05:51Z,UPDATE,HR; Security,FINANCE_EDIT,Denied
user37@atko.email,U0045,2025-05-31T23:05:51Z,LOGIN,Finance,FIN_VENDOR_CREATOR,Permitted
user4@atko.email,U0012,2025-11-06T23:05:51Z,APPROVE,Employee,AUDIT_READ,Denied
user35@atko.email,U0043,2025-04-13T23:05:51Z,CREATE NEW VENDOR,HR,FINANCE_EDIT,Permitted
ivan@atko.email,U0006,2025-06-01T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_VENDOR_CREATOR,Denied
user45@atko.email,U0053,2025-07-30T23:05:51Z,WRITE,Employee,FINANCE_EDIT,Denied
user40@atko.email,U0048,2025-02-24T23:05:51Z,APPROVE,Sales,READ_ONLY,Permitted
user33@atko.email,U0041,2025-06-12T23:05:51Z,CHECK_PERMS,HR,HR_VIEW,Denied
user1@atko.email,U0009,2025-12-07T23:05:51Z,EXECUTE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user20@atko.email,U0028,2025-04-14T23:05:51Z,READ,Finance,SECURITY_EXECUTE,Permitted
user30@atko.email,U0038,2025-09-15T23:05:51Z,WRITE,HR,HR_VIEW,Denied
user4@atko.email,U0012,2025-04-10T23:05:51Z,CHECK_PERMS,Admin,FIN_PROCESS_APPR,Denied
user14@atko.email,U0022,2025-08-17T23:05:51Z,DELETE,Payment Processor,FIN_PROCESS_APPR,Denied
user45@atko.email,U0053,2025-10-26T23:05:51Z,WRITE,HR,GENERAL_USER,Permitted
user46@atko.email,U0054,2025-08-16T23:05:51Z,CHECK_PERMS,Viewer; Security,FIN_PROCESS_APPR,Permitted
max@atko.email,U0007,2025-06-08T23:05:51Z,CHECK_PERMS,Employee,READ_ONLY,Permitted
user23@atko.email,U0031,2025-05-11T23:05:51Z,WRITE,Admin,SALES_VIEW,Permitted
user26@atko.email,U0034,2025-10-13T23:05:51Z,LOGOUT,Security; Security,SECURITY_EXECUTE,Denied
user31@atko.email,U0039,2025-01-25T23:05:51Z,CHECK_PERMS,Admin; Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user41@atko.email,U0049,2025-08-16T23:05:51Z,LOGOUT,HR,READ_ONLY,Denied
user24@atko.email,U0032,2025-09-08T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_PROCESS_APPR,Permitted
user7@atko.email,U0015,2024-12-17T23:05:51Z,APPROVE,Payment Processor,IT_MAINTAIN,Permitted
user16@atko.email,U0024,2025-03-21T23:05:51Z,READ,Security,SYSTEM_ADMIN_ALL,Permitted
user45@atko.email,U0053,2025-01-19T23:05:51Z,READ,HR; Payment Processor,HR_VIEW,Permitted
user10@atko.email,U0018,2025-06-17T23:05:51Z,LOGOUT,Finance,FINANCE_EDIT,Permitted
user22@atko.email,U0030,2024-12-13T23:05:51Z,EXECUTE,Sales,READ_ONLY,Permitted
user18@atko.email,U0026,2025-03-10T23:05:51Z,DELETE,Security,HR_VIEW,Permitted
user9@atko.email,U0017,2025-11-15T23:05:51Z,CHECK_PERMS,HR,SYSTEM_ADMIN_ALL,Permitted
user49@atko.email,U0057,2025-11-16T23:05:51Z,EXECUTE,Auditor,IT_MAINTAIN,Permitted
user18@atko.email,U0026,2025-03-11T23:05:51Z,CREATE NEW VENDOR,Payment Processor,GENERAL_USER,Permitted
user25@atko.email,U0033,2025-11-19T23:05:51Z,WRITE,Sales,SYSTEM_ADMIN_ALL,Denied
user10@atko.email,U0018,2025-08-30T23:05:51Z,APPROVE,Payment Processor,FINANCE_EDIT,Permitted
user28@atko.email,U0036,2025-01-05T23:05:51Z,LOGIN,HR; Viewer,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2025-10-29T23:05:51Z,CREATE NEW VENDOR,Auditor; Admin,FIN_VENDOR_CREATOR,Denied
user39@atko.email,U0047,2025-10-11T23:05:51Z,READ,Auditor,SALES_VIEW,Permitted
user27@atko.email,U0035,2025-02-02T23:05:51Z,UPDATE,Viewer,SECURITY_EXECUTE,Permitted
user18@atko.email,U0026,2025-05-16T23:05:51Z,DELETE,Payment Processor; Viewer,SALES_VIEW,Denied
user20@atko.email,U0028,2025-04-03T23:05:51Z,CHECK_PERMS,Security,READ_ONLY,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-07-18T23:05:51Z,CHECK_PERMS,Payment Processor,FINANCE_EDIT,Denied
user42@atko.email,U0050,2025-07-23T23:05:51Z,CREATE NEW VENDOR,Viewer,AUDIT_READ,Denied
user21@atko.email,U0029,2025-03-20T23:05:51Z,WRITE,Payment Processor; Employee,FINANCE_EDIT,Denied
user9@atko.email,U0017,2025-04-28T23:05:51Z,LOGOUT,IT_Ops,AUDIT_READ,Denied
harms.rosa@atko.email,U0003,2025-12-05T23:05:51Z,DELETE,Auditor,HR_VIEW,Permitted
user26@atko.email,U0034,2025-09-03T23:05:51Z,DELETE,Viewer,GENERAL_USER,Permitted
user12@atko.email,U0020,2025-10-11T23:05:51Z,EXECUTE,Employee; Payment Processor,SALES_VIEW,Denied
user19@atko.email,U0027,2025-07-07T23:05:51Z,LOGOUT,Sales,FIN_VENDOR_CREATOR,Denied
user4@atko.email,U0012,2025-01-28T23:05:51Z,WRITE,Payment Processor; Finance,HR_VIEW,Permitted
user41@atko.email,U0049,2025-02-20T23:05:51Z,DELETE,Payment Processor; Employee,SYSTEM_ADMIN_ALL,Denied
user8@atko.email,U0016,2025-04-07T23:05:51Z,CREATE NEW VENDOR,Finance,AUDIT_READ,Denied
user7@atko.email,U0015,2025-05-23T23:05:51Z,READ,Employee,SECURITY_EXECUTE,Denied
user24@atko.email,U0032,2025-01-08T23:05:51Z,LOGOUT,Viewer,READ_ONLY,Denied
max@atko.email,U0007,2025-01-01T23:05:51Z,LOGOUT,IT_Ops,FINANCE_EDIT,Denied
user47@atko.email,U0055,2025-04-03T23:05:51Z,CREATE NEW VENDOR,Employee,AUDIT_READ,Denied
user12@atko.email,U0020,2025-01-21T23:05:51Z,DELETE,Security,AUDIT_READ,Denied
user12@atko.email,U0020,2025-08-12T23:05:51Z,READ,HR; Auditor,FIN_PROCESS_APPR,Denied
user30@atko.email,U0038,2025-11-06T23:05:51Z,READ,Employee,IT_MAINTAIN,Permitted
user41@atko.email,U0049,2024-12-16T23:05:51Z,WRITE,Finance,HR_VIEW,Permitted
user47@atko.email,U0055,2024-12-11T23:05:51Z,UPDATE,Security,FINANCE_EDIT,Denied
user39@atko.email,U0047,2025-05-05T23:05:51Z,WRITE,Auditor,SECURITY_EXECUTE,Denied
ivan@atko.email,U0006,2025-07-06T23:05:51Z,EXECUTE,Auditor,FINANCE_EDIT,Denied
user27@atko.email,U0035,2025-04-05T23:05:51Z,READ,HR,AUDIT_READ,Permitted
user11@atko.email,U0019,2025-05-23T23:05:51Z,EXECUTE,Sales,SALES_VIEW,Permitted
user0@atko.email,U0008,2025-07-03T23:05:51Z,EXECUTE,HR,FIN_VENDOR_CREATOR,Denied
user44@atko.email,U0052,2025-07-10T23:05:51Z,EXECUTE,IT_Ops,IT_MAINTAIN,Denied
harms.rosa@atko.email,U0003,2025-11-01T23:05:51Z,CREATE NEW VENDOR,HR,FIN_PROCESS_APPR,Permitted
user29@atko.email,U0037,2025-01-07T23:05:51Z,LOGOUT,Auditor; Security,IT_MAINTAIN,Denied
user8@atko.email,U0016,2025-08-06T23:05:51Z,CREATE NEW VENDOR,Payment Processor,READ_ONLY,Denied
user44@atko.email,U0052,2025-06-19T23:05:51Z,LOGIN,Viewer; Auditor,FIN_VENDOR_CREATOR,Denied
user23@atko.email,U0031,2025-04-02T23:05:51Z,LOGIN,Auditor,GENERAL_USER,Permitted
user21@atko.email,U0029,2025-07-11T23:05:51Z,LOGIN,Viewer; HR,READ_ONLY,Denied
user34@atko.email,U0042,2025-08-10T23:05:51Z,LOGIN,Security,GENERAL_USER,Permitted
user46@atko.email,U0054,2025-01-11T23:05:51Z,READ,Auditor,READ_ONLY,Denied
user17@atko.email,U0025,2025-10-16T23:05:51Z,EXECUTE,Auditor,READ_ONLY,Permitted
user19@atko.email,U0027,2025-09-26T23:05:51Z,WRITE,Payment Processor,IT_MAINTAIN,Permitted
samantha.driver@atko.email,U0004,2025-08-29T23:05:51Z,UPDATE,IT_Ops,FIN_PROCESS_APPR,Permitted
user34@atko.email,U0042,2025-01-26T23:05:51Z,APPROVE,Viewer,SYSTEM_ADMIN_ALL,Denied
user16@atko.email,U0024,2025-06-08T23:05:51Z,LOGOUT,Sales,FINANCE_EDIT,Denied
user11@atko.email,U0019,2025-03-28T23:05:51Z,UPDATE,Employee; Sales,READ_ONLY,Permitted
user27@atko.email,U0035,2025-07-06T23:05:51Z,CREATE NEW VENDOR,Sales; Payment Processor,SYSTEM_ADMIN_ALL,Permitted
kobe.doe@atko.email,U0005,2024-12-13T23:05:51Z,APPROVE,HR; Admin,SECURITY_EXECUTE,Denied
user25@atko.email,U0033,2025-04-04T23:05:51Z,CHECK_PERMS,Sales,GENERAL_USER,Denied
user24@atko.email,U0032,2025-03-07T23:05:51Z,READ,Finance,HR_VIEW,Denied
user28@atko.email,U0036,2025-08-13T23:05:51Z,WRITE,IT_Ops,READ_ONLY,Permitted
user30@atko.email,U0038,2025-07-20T23:05:51Z,APPROVE,Sales; HR,HR_VIEW,Denied
user34@atko.email,U0042,2025-06-12T23:05:51Z,CREATE NEW VENDOR,Finance,HR_VIEW,Permitted
harms.rosa@atko.email,U0003,2025-10-22T23:05:51Z,LOGOUT,IT_Ops; Viewer,GENERAL_USER,Permitted
user4@atko.email,U0012,2025-06-25T23:05:51Z,LOGIN,Admin,FINANCE_EDIT,Permitted
user49@atko.email,U0057,2025-02-23T23:05:51Z,EXECUTE,Security,SYSTEM_ADMIN_ALL,Permitted
user39@atko.email,U0047,2025-06-29T23:05:51Z,LOGOUT,HR,HR_VIEW,Permitted
user22@atko.email,U0030,2025-01-15T23:05:51Z,CREATE NEW VENDOR,IT_Ops; Auditor,FINANCE_EDIT,Denied
user48@atko.email,U0056,2025-01-03T23:05:51Z,CHECK_PERMS,Payment Processor,SECURITY_EXECUTE,Denied
user41@atko.email,U0049,2025-05-31T23:05:51Z,APPROVE,Sales,AUDIT_READ,Permitted
user31@atko.email,U0039,2025-09-12T23:05:51Z,EXECUTE,Auditor,IT_MAINTAIN,Permitted
user43@atko.email,U0051,2025-06-28T23:05:51Z,LOGOUT,Security,SYSTEM_ADMIN_ALL,Permitted
user46@atko.email,U0054,2025-10-18T23:05:51Z,LOGOUT,Admin,FIN_VENDOR_CREATOR,Denied
user39@atko.email,U0047,2025-08-29T23:05:51Z,EXECUTE,Sales,READ_ONLY,Permitted
user36@atko.email,U0044,2025-01-16T23:05:51Z,LOGIN,HR; Auditor,FIN_VENDOR_CREATOR,Permitted
user7@atko.email,U0015,2025-07-14T23:05:51Z,READ,Admin,FINANCE_EDIT,Denied
user37@atko.email,U0045,2025-04-18T23:05:51Z,CREATE NEW VENDOR,Employee,FINANCE_EDIT,Denied
user44@atko.email,U0052,2025-01-25T23:05:51Z,LOGOUT,Viewer; Employee,SECURITY_EXECUTE,Permitted
samantha.driver@atko.email,U0004,2025-01-01T23:05:51Z,LOGOUT,Auditor; Security,SYSTEM_ADMIN_ALL,Denied
user34@atko.email,U0042,2025-08-27T23:05:51Z,LOGIN,Sales; HR,FIN_PROCESS_APPR,Denied
user42@atko.email,U0050,2025-04-19T23:05:51Z,CREATE NEW VENDOR,Admin,IT_MAINTAIN,Denied
user27@atko.email,U0035,2025-06-25T23:05:51Z,EXECUTE,HR,GENERAL_USER,Denied
user45@atko.email,U0053,2025-07-04T23:05:51Z,LOGIN,Finance,GENERAL_USER,Permitted
user12@atko.email,U0020,2025-11-09T23:05:51Z,WRITE,Admin,GENERAL_USER,Permitted
user9@atko.email,U0017,2025-11-06T23:05:51Z,LOGOUT,Auditor; IT_Ops,READ_ONLY,Permitted
user18@atko.email,U0026,2025-07-12T23:05:51Z,DELETE,Sales,SYSTEM_ADMIN_ALL,Denied
user25@atko.email,U0033,2025-05-18T23:05:51Z,READ,Employee,SALES_VIEW,Denied
user35@atko.email,U0043,2025-11-22T23:05:51Z,READ,Auditor; Auditor,FIN_PROCESS_APPR,Denied
user32@atko.email,U0040,2025-07-31T23:05:51Z,WRITE,Auditor,FIN_PROCESS_APPR,Permitted
user44@atko.email,U0052,2025-01-02T23:05:51Z,CREATE NEW VENDOR,Finance,SALES_VIEW,Permitted
user42@atko.email,U0050,2025-10-28T23:05:51Z,DELETE,Auditor,SYSTEM_ADMIN_ALL,Denied
user10@atko.email,U0018,2025-06-13T23:05:51Z,CREATE NEW VENDOR,Payment Processor; IT_Ops,IT_MAINTAIN,Permitted
user37@atko.email,U0045,2025-07-29T23:05:51Z,EXECUTE,Sales,FINANCE_EDIT,Denied
user37@atko.email,U0045,2025-03-27T23:05:51Z,APPROVE,Admin,FIN_PROCESS_APPR,Permitted
kobe.doe@atko.email,U0005,2025-05-12T23:05:51Z,DELETE,IT_Ops,FIN_VENDOR_CREATOR,Permitted
user35@atko.email,U0043,2025-11-07T23:05:51Z,READ,Employee,AUDIT_READ,Denied
user4@atko.email,U0012,2024-12-10T23:05:51Z,CHECK_PERMS,Finance,FIN_PROCESS_APPR,Permitted
user42@atko.email,U0050,2025-01-01T23:05:51Z,CREATE NEW VENDOR,Viewer,READ_ONLY,Denied
user48@atko.email,U0056,2025-09-28T23:05:51Z,READ,Employee; Sales,FIN_PROCESS_APPR,Permitted
user9@atko.email,U0017,2025-01-27T23:05:51Z,LOGIN,Viewer,SALES_VIEW,Permitted
user34@atko.email,U0042,2025-02-04T23:05:51Z,UPDATE,Auditor; Sales,HR_VIEW,Permitted
user35@atko.email,U0043,2025-11-22T23:05:51Z,UPDATE,Viewer; Admin,FIN_VENDOR_CREATOR,Denied
user26@atko.email,U0034,2025-05-29T23:05:51Z,EXECUTE,Sales,IT_MAINTAIN,Permitted
user1@atko.email,U0009,2025-07-07T23:05:51Z,UPDATE,Employee,AUDIT_READ,Denied
ivan@atko.email,U0006,2025-10-19T23:05:51Z,LOGOUT,Sales; Payment Processor,AUDIT_READ,Denied
user7@atko.email,U0015,2025-09-23T23:05:51Z,CHECK_PERMS,Security; HR,GENERAL_USER,Permitted
user43@atko.email,U0051,2025-09-08T23:05:51Z,CHECK_PERMS,Admin,IT_MAINTAIN,Denied
user48@atko.email,U0056,2025-09-01T23:05:51Z,APPROVE,HR,IT_MAINTAIN,Denied
user27@atko.email,U0035,2025-06-17T23:05:51Z,UPDATE,Viewer,FINANCE_EDIT,Permitted
