Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user19@atko.email,U0027,2025-01-04T23:05:51Z,"LOGIN, EXECUTE","Viewer, Security, Employee","IT_MAINTAIN, FINANCE_EDIT",Denied
user21@atko.email,U0029,2025-06-30T23:05:51Z,"CREATE NEW VENDOR, APPROVE","Viewer, Sales, Auditor","HR_VIEW, IT_MAINTAIN",Denied
user14@atko.email,U0022,2024-12-21T23:05:51Z,"LOGIN, READ","Employee, IT_Ops, Finance","SYSTEM_ADMIN_ALL, READ_ONLY",Denied
user27@atko.email,U0035,2025-02-20T23:05:51Z,"APPROVE, CREATE NEW VENDOR","Payment Processor, Employee, Payment Processor","IT_MAINTAIN, READ_ONLY",Denied
samantha.driver@atko.email,U0004,2025-06-23T23:05:51Z,"APPROVE, DELETE","IT_Ops, Sales, Payment Processor","FIN_PROCESS_APPR, GENERAL_USER",Denied
user30@atko.email,U0038,2025-08-12T23:05:51Z,"WRITE, CHECK_PERMS","Employee, IT_Ops, Payment Processor","SECURITY_EXECUTE, READ_ONLY",Permitted
user8@atko.email,U0016,2024-12-21T23:05:51Z,"WRITE, UPDATE","Admin, Finance, IT_Ops","FIN_VENDOR_CREATOR, FIN_VENDOR_CREATOR",Permitted
user1@atko.email,U0009,2025-09-07T23:05:51Z,"UPDATE, READ","Payment Processor, Finance, Admin","HR_VIEW, READ_ONLY",Denied
user40@atko.email,U0048,2025-02-23T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Admin, HR, Payment Processor","READ_ONLY, GENERAL_USER",Denied
user17@atko.email,U0025,2025-12-05T23:05:51Z,"CHECK_PERMS, APPROVE","Payment Processor, Sales, Employee","HR_VIEW, FIN_VENDOR_CREATOR",Permitted
user30@atko.email,U0038,2025-03-08T23:05:51Z,READ,Sales,IT_MAINTAIN,Denied
user12@atko.email,U0020,2025-10-08T23:05:51Z,"LOGOUT, LOGOUT","Viewer, Finance, Auditor","AUDIT_READ, FIN_PROCESS_APPR",Denied
creep.user@atko.email,U9999,2025-02-08T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Admin, Finance, Sales","IT_MAINTAIN, AUDIT_READ",Permitted
user43@atko.email,U0051,2025-11-13T23:05:51Z,READ,Security,HR_VIEW,Denied
user39@atko.email,U0047,2025-07-27T23:05:51Z,"DELETE, CREATE NEW VENDOR","HR, Finance, IT_Ops","SALES_VIEW, SYSTEM_ADMIN_ALL",Denied
user46@atko.email,U0054,2025-09-08T23:05:51Z,"WRITE, WRITE","HR, HR, Viewer","READ_ONLY, HR_VIEW",Permitted
user13@atko.email,U0021,2025-06-02T23:05:51Z,"APPROVE, LOGOUT","Sales, IT_Ops, HR","FINANCE_EDIT, GENERAL_USER",Permitted
ivan@atko.email,U0006,2025-03-04T23:05:51Z,"READ, LOGIN","Security, Viewer, IT_Ops","IT_MAINTAIN, FIN_PROCESS_APPR",Permitted
user40@atko.email,U0048,2025-05-31T23:05:51Z,"CREATE NEW VENDOR, WRITE","Auditor, Viewer, Payment Processor","IT_MAINTAIN, FIN_VENDOR_CREATOR",Denied
user21@atko.email,U0029,2025-10-21T23:05:51Z,"UPDATE, WRITE","Admin, Viewer, Finance","READ_ONLY, READ_ONLY",Denied
user42@atko.email,U0050,2025-02-01T23:05:51Z,"READ, DELETE","IT_Ops, Security, Finance","IT_MAINTAIN, FIN_PROCESS_APPR",Denied
user23@atko.email,U0031,2025-07-11T23:05:51Z,CHECK_PERMS,Sales,FINANCE_EDIT,Denied
user11@atko.email,U0019,2025-03-30T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Viewer, Payment Processor, Sales","SECURITY_EXECUTE, FIN_VENDOR_CREATOR",Denied
user11@atko.email,U0019,2025-08-10T23:05:51Z,"CHECK_PERMS, READ","Payment Processor, Auditor, Security","IT_MAINTAIN, SALES_VIEW",Permitted
user20@atko.email,U0028,2025-10-28T23:05:51Z,"CREATE NEW VENDOR, READ","Sales, Payment Processor, IT_Ops","FIN_PROCESS_APPR, SALES_VIEW",Denied
timewarp@atko.email,U_TIME,2025-10-17T23:05:51Z,LOGIN,Payment Processor,GENERAL_USER,Denied
user8@atko.email,U0016,2025-01-14T23:05:51Z,"READ, LOGOUT","Viewer, IT_Ops, Admin","FIN_PROCESS_APPR, IT_MAINTAIN",Permitted
user32@atko.email,U0040,2025-01-14T23:05:51Z,"READ, LOGIN","HR, Security, Security","AUDIT_READ, SYSTEM_ADMIN_ALL",Denied
user29@atko.email,U0037,2025-09-12T23:05:51Z,LOGIN,Admin,FINANCE_EDIT,Permitted
user17@atko.email,U0025,2025-02-19T23:05:51Z,"CHECK_PERMS, READ","Finance, Viewer, HR","FIN_VENDOR_CREATOR, HR_VIEW",Permitted
samantha.driver@atko.email,U0004,2025-02-26T23:05:51Z,"CHECK_PERMS, DELETE","Auditor, HR, Security","IT_MAINTAIN, HR_VIEW",Denied
user9@atko.email,U0017,2025-03-21T23:05:51Z,UPDATE,HR,IT_MAINTAIN,Permitted
user15@atko.email,U0023,2025-03-01T23:05:51Z,"LOGOUT, APPROVE","Employee, IT_Ops, IT_Ops","FINANCE_EDIT, IT_MAINTAIN",Denied
user0@atko.email,U0008,2024-12-17T23:05:51Z,LOGOUT,Payment Processor,HR_VIEW,Denied
ivan@atko.email,U0006,2025-01-13T23:05:51Z,"WRITE, CHECK_PERMS","IT_Ops, Admin, IT_Ops","IT_MAINTAIN, READ_ONLY",Permitted
user15@atko.email,U0023,2025-01-15T23:05:51Z,"WRITE, WRITE","Security, Payment Processor, Auditor","FIN_PROCESS_APPR, HR_VIEW",Permitted
user18@atko.email,U0026,2024-12-30T23:05:51Z,"WRITE, CHECK_PERMS","Auditor, Payment Processor, Payment Processor","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
user33@atko.email,U0041,2025-05-14T23:05:51Z,"CREATE NEW VENDOR, EXECUTE","HR, Employee, IT_Ops","GENERAL_USER, AUDIT_READ",Permitted
user45@atko.email,U0053,2025-08-31T23:05:51Z,LOGIN,Security,AUDIT_READ,Denied
user28@atko.email,U0036,2025-03-06T23:05:51Z,WRITE,IT_Ops,FINANCE_EDIT,Denied
user15@atko.email,U0023,2025-11-05T23:05:51Z,"APPROVE, UPDATE","Sales, Admin, Auditor","READ_ONLY, IT_MAINTAIN",Denied
user5@atko.email,U0013,2025-10-06T23:05:51Z,CREATE NEW VENDOR,Security,SALES_VIEW,Denied
user22@atko.email,U0030,2025-03-26T23:05:51Z,"LOGIN, APPROVE","Employee, Employee, Finance","FIN_VENDOR_CREATOR, IT_MAINTAIN",Denied
user19@atko.email,U0027,2025-04-21T23:05:51Z,"DELETE, LOGIN","Finance, Payment Processor, Auditor","SALES_VIEW, READ_ONLY",Denied
user41@atko.email,U0049,2024-12-20T23:05:51Z,DELETE,Sales,READ_ONLY,Denied
harms.rosa@atko.email,U0003,2025-09-21T23:05:51Z,"EXECUTE, LOGIN","Payment Processor, Viewer, Finance","FINANCE_EDIT, SYSTEM_ADMIN_ALL",Denied
user41@atko.email,U0049,2025-06-05T23:05:51Z,"CREATE NEW VENDOR, LOGOUT","Security, HR, Payment Processor","AUDIT_READ, SECURITY_EXECUTE",Denied
user25@atko.email,U0033,2025-11-13T23:05:51Z,LOGIN,Finance,SYSTEM_ADMIN_ALL,Permitted
user39@atko.email,U0047,2025-07-07T23:05:51Z,"APPROVE, APPROVE","IT_Ops, Payment Processor, Viewer","HR_VIEW, READ_ONLY",Denied
user7@atko.email,U0015,2025-06-27T23:05:51Z,"APPROVE, CHECK_PERMS","Employee, Payment Processor, Viewer","FIN_PROCESS_APPR, HR_VIEW",Denied
user8@atko.email,U0016,2025-07-16T23:05:51Z,"LOGOUT, LOGIN","Auditor, IT_Ops, Security","SALES_VIEW, AUDIT_READ",Denied
user37@atko.email,U0045,2025-08-18T23:05:51Z,"LOGIN, APPROVE","Finance, Auditor, Finance","GENERAL_USER, SALES_VIEW",Permitted
john.doe@atko.email,U0002,2025-03-07T23:05:51Z,"APPROVE, CREATE NEW VENDOR","Employee, Viewer, Security","SALES_VIEW, READ_ONLY",Permitted
user9@atko.email,U0017,2025-02-09T23:05:51Z,"LOGIN, LOGIN","Sales, Admin, Auditor","READ_ONLY, FIN_PROCESS_APPR",Permitted
user3@atko.email,U0011,2025-02-28T23:05:51Z,"WRITE, CREATE NEW VENDOR","Viewer, Sales, Employee","FIN_VENDOR_CREATOR, SALES_VIEW",Denied
user42@atko.email,U0050,2025-07-19T23:05:51Z,"DELETE, EXECUTE","Sales, Employee, Sales","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user1@atko.email,U0009,2025-08-26T23:05:51Z,APPROVE,Auditor,GENERAL_USER,Denied
user9@atko.email,U0017,2025-10-13T23:05:51Z,"DELETE, CHECK_PERMS","Viewer, IT_Ops, IT_Ops","AUDIT_READ, IT_MAINTAIN",Denied
samantha.driver@atko.email,U0004,2024-12-08T23:05:51Z,"DELETE, APPROVE","HR, Admin, IT_Ops","SALES_VIEW, AUDIT_READ",Permitted
user22@atko.email,U0030,2025-06-30T23:05:51Z,READ,Security,FIN_VENDOR_CREATOR,Permitted
user32@atko.email,U0040,2025-04-19T23:05:51Z,WRITE,Employee,GENERAL_USER,Permitted
user34@atko.email,U0042,2025-05-28T23:05:51Z,"READ, DELETE","Employee, Payment Processor, Sales","SALES_VIEW, SALES_VIEW",Denied
user19@atko.email,U0027,2025-07-03T23:05:51Z,"DELETE, CHECK_PERMS","HR, Finance, Viewer","IT_MAINTAIN, AUDIT_READ",Denied
samantha.driver@atko.email,U0004,2025-03-07T23:05:51Z,LOGIN,Viewer,GENERAL_USER,Denied
user2@atko.email,U0010,2025-08-03T23:05:51Z,"LOGIN, DELETE","Viewer, HR, Auditor","IT_MAINTAIN, SECURITY_EXECUTE",Permitted
user2@atko.email,U0010,2025-01-28T23:05:51Z,LOGIN,Admin,SECURITY_EXECUTE,Denied
user18@atko.email,U0026,2025-09-17T23:05:51Z,"UPDATE, DELETE","Finance, Finance, Security","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user29@atko.email,U0037,2025-04-04T23:05:51Z,"WRITE, LOGIN","Auditor, Auditor, IT_Ops","SECURITY_EXECUTE, SECURITY_EXECUTE",Permitted
user39@atko.email,U0047,2025-01-07T23:05:51Z,"CHECK_PERMS, UPDATE","Payment Processor, Security, Viewer","IT_MAINTAIN, FINANCE_EDIT",Denied
harms.rosa@atko.email,U0003,2025-07-16T23:05:51Z,"APPROVE, WRITE","Sales, IT_Ops, IT_Ops","FIN_VENDOR_CREATOR, AUDIT_READ",Permitted
user30@atko.email,U0038,2025-08-28T23:05:51Z,"EXECUTE, LOGIN","Sales, HR, Employee","READ_ONLY, READ_ONLY",Denied
ivan@atko.email,U0006,2025-04-21T23:05:51Z,"EXECUTE, READ","Viewer, Employee, Sales","SECURITY_EXECUTE, READ_ONLY",Permitted
user48@atko.email,U0056,2025-06-12T23:05:51Z,LOGIN,Finance,AUDIT_READ,Denied
john.doe@atko.email,U0002,2025-04-30T23:05:51Z,"CREATE NEW VENDOR, EXECUTE","Admin, Security, Security","AUDIT_READ, HR_VIEW",Denied
user20@atko.email,U0028,2025-08-22T23:05:51Z,"WRITE, READ","IT_Ops, Auditor, Sales","GENERAL_USER, SYSTEM_ADMIN_ALL",Permitted
user35@atko.email,U0043,2025-09-27T23:05:51Z,"APPROVE, UPDATE","Payment Processor, HR, Sales","GENERAL_USER, FINANCE_EDIT",Permitted
kobe.doe@atko.email,U0005,2025-05-27T23:05:51Z,"WRITE, DELETE","Admin, IT_Ops, Finance","SYSTEM_ADMIN_ALL, GENERAL_USER",Denied
user16@atko.email,U0024,2025-10-17T23:05:51Z,"APPROVE, EXECUTE","HR, Security, HR","SALES_VIEW, SYSTEM_ADMIN_ALL",Permitted
user49@atko.email,U0057,2025-08-01T23:05:51Z,"WRITE, READ","HR, Admin, Finance","FIN_PROCESS_APPR, READ_ONLY",Permitted
user1@atko.email,U0009,2025-02-04T23:05:51Z,"DELETE, EXECUTE","Auditor, Security, Security","SALES_VIEW, IT_MAINTAIN",Denied
user3@atko.email,U0011,2025-11-22T23:05:51Z,"CREATE NEW VENDOR, LOGIN","Auditor, Sales, Viewer","HR_VIEW, GENERAL_USER",Permitted
user31@atko.email,U0039,2024-12-17T23:05:51Z,"CHECK_PERMS, APPROVE","Security, Finance, Employee","AUDIT_READ, FINANCE_EDIT",Denied
user21@atko.email,U0029,2025-05-08T23:05:51Z,"LOGOUT, APPROVE","Admin, Admin, Viewer","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
user25@atko.email,U0033,2025-05-19T23:05:51Z,"DELETE, DELETE","Finance, Viewer, Employee","IT_MAINTAIN, FINANCE_EDIT",Denied
user33@atko.email,U0041,2025-06-15T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Security, Employee, HR","READ_ONLY, FIN_VENDOR_CREATOR",Denied
user26@atko.email,U0034,2025-11-18T23:05:51Z,"LOGIN, CREATE NEW VENDOR","Sales, IT_Ops, HR","SECURITY_EXECUTE, FIN_PROCESS_APPR",Permitted
user45@atko.email,U0053,2025-03-06T23:05:51Z,"DELETE, DELETE","HR, IT_Ops, Admin","FINANCE_EDIT, SALES_VIEW",Permitted
user36@atko.email,U0044,2025-01-13T23:05:51Z,LOGIN,Sales,SECURITY_EXECUTE,Permitted
timewarp@atko.email,U_TIME,2025-05-16T23:05:51Z,"LOGIN, EXECUTE","Payment Processor, Employee, Sales","SYSTEM_ADMIN_ALL, GENERAL_USER",Denied
user20@atko.email,U0028,2025-08-06T23:05:51Z,"DELETE, APPROVE","Sales, IT_Ops, Admin","HR_VIEW, SECURITY_EXECUTE",Denied
user0@atko.email,U0008,2025-05-28T23:05:51Z,"READ, EXECUTE","HR, Security, Sales","HR_VIEW, READ_ONLY",Permitted
john.doe@atko.email,U0002,2025-11-29T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","Viewer, Admin, Auditor","AUDIT_READ, SECURITY_EXECUTE",Permitted
timewarp@atko.email,U_TIME,2025-02-12T23:05:51Z,"EXECUTE, READ","Admin, Viewer, Sales","IT_MAINTAIN, FINANCE_EDIT",Permitted
user45@atko.email,U0053,2025-03-12T23:05:51Z,"EXECUTE, LOGIN","Payment Processor, Finance, Auditor","READ_ONLY, FIN_VENDOR_CREATOR",Denied
user26@atko.email,U0034,2025-09-15T23:05:51Z,"DELETE, DELETE","HR, IT_Ops, IT_Ops","FIN_VENDOR_CREATOR, IT_MAINTAIN",Denied
user2@atko.email,U0010,2025-03-15T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","IT_Ops, Finance, Viewer","FINANCE_EDIT, HR_VIEW",Denied
user38@atko.email,U0046,2025-02-05T23:05:51Z,"UPDATE, APPROVE","IT_Ops, IT_Ops, Security","SALES_VIEW, HR_VIEW",Denied
user47@atko.email,U0055,2025-02-13T23:05:51Z,"CHECK_PERMS, LOGIN","Security, Viewer, Admin","HR_VIEW, FIN_PROCESS_APPR",Denied
user48@atko.email,U0056,2025-03-03T23:05:51Z,"CHECK_PERMS, READ","Sales, IT_Ops, Admin","IT_MAINTAIN, GENERAL_USER",Permitted
user7@atko.email,U0015,2025-09-12T23:05:51Z,"DELETE, CREATE NEW VENDOR","Employee, Auditor, Viewer","FINANCE_EDIT, FINANCE_EDIT",Denied
user3@atko.email,U0011,2025-01-16T23:05:51Z,UPDATE,IT_Ops,READ_ONLY,Denied
user8@atko.email,U0016,2025-09-13T23:05:51Z,DELETE,Sales,SYSTEM_ADMIN_ALL,Denied
user27@atko.email,U0035,2025-10-06T23:05:51Z,EXECUTE,IT_Ops,FINANCE_EDIT,Permitted
kobe.doe@atko.email,U0005,2025-06-06T23:05:51Z,"UPDATE, CREATE NEW VENDOR","Admin, Security, Admin","SYSTEM_ADMIN_ALL, GENERAL_USER",Denied
user3@atko.email,U0011,2025-03-24T23:05:51Z,"CREATE NEW VENDOR, READ","Viewer, Viewer, Security","READ_ONLY, FIN_VENDOR_CREATOR",Permitted
user41@atko.email,U0049,2025-05-15T23:05:51Z,"CREATE NEW VENDOR, EXECUTE","Employee, Auditor, Auditor","SYSTEM_ADMIN_ALL, READ_ONLY",Permitted
ivan@atko.email,U0006,2025-08-10T23:05:51Z,"READ, EXECUTE","Viewer, Admin, Viewer","AUDIT_READ, FIN_PROCESS_APPR",Denied
user39@atko.email,U0047,2025-08-19T23:05:51Z,EXECUTE,Security,HR_VIEW,Denied
user0@atko.email,U0008,2025-09-27T23:05:51Z,"LOGOUT, UPDATE","Payment Processor, Admin, Viewer","FINANCE_EDIT, HR_VIEW",Permitted
user21@atko.email,U0029,2025-03-31T23:05:51Z,"LOGIN, CREATE NEW VENDOR","Payment Processor, Viewer, IT_Ops","SYSTEM_ADMIN_ALL, SALES_VIEW",Permitted
user20@atko.email,U0028,2025-08-01T23:05:51Z,"CHECK_PERMS, WRITE","Viewer, Auditor, Auditor","FIN_VENDOR_CREATOR, READ_ONLY",Permitted
user41@atko.email,U0049,2025-10-03T23:05:51Z,"APPROVE, DELETE","Employee, Finance, Sales","GENERAL_USER, IT_MAINTAIN",Permitted
user34@atko.email,U0042,2025-09-21T23:05:51Z,"APPROVE, READ","Finance, Admin, Finance","AUDIT_READ, HR_VIEW",Denied
user20@atko.email,U0028,2025-08-15T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Auditor, Finance, Security","SECURITY_EXECUTE, AUDIT_READ",Permitted
user5@atko.email,U0013,2025-10-28T23:05:51Z,"CREATE NEW VENDOR, LOGOUT","Auditor, Security, Sales","SYSTEM_ADMIN_ALL, SYSTEM_ADMIN_ALL",Denied
user3@atko.email,U0011,2024-12-25T23:05:51Z,"LOGIN, WRITE","Auditor, Payment Processor, Auditor","SYSTEM_ADMIN_ALL, AUDIT_READ",Permitted
user35@atko.email,U0043,2024-12-31T23:05:51Z,"EXECUTE, APPROVE","Sales, Admin, Auditor","GENERAL_USER, READ_ONLY",Denied
user34@atko.email,U0042,2025-07-23T23:05:51Z,"EXECUTE, LOGOUT","Employee, Admin, Payment Processor","GENERAL_USER, AUDIT_READ",Denied
user24@atko.email,U0032,2024-12-08T23:05:51Z,"CREATE NEW VENDOR, DELETE","HR, Auditor, Security","SECURITY_EXECUTE, SYSTEM_ADMIN_ALL",Permitted
user32@atko.email,U0040,2025-11-20T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","IT_Ops, Payment Processor, Payment Processor","SECURITY_EXECUTE, SALES_VIEW",Permitted
user35@atko.email,U0043,2025-05-04T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","IT_Ops, Admin, Admin","FIN_PROCESS_APPR, AUDIT_READ",Permitted
harms.rosa@atko.email,U0003,2025-04-10T23:05:51Z,WRITE,Finance,SYSTEM_ADMIN_ALL,Denied
user15@atko.email,U0023,2025-08-13T23:05:51Z,DELETE,Finance,FIN_PROCESS_APPR,Denied
user14@atko.email,U0022,2025-03-16T23:05:51Z,"DELETE, LOGOUT","Finance, Sales, Viewer","GENERAL_USER, SYSTEM_ADMIN_ALL",Denied
user5@atko.email,U0013,2025-11-23T23:05:51Z,"UPDATE, WRITE","Security, Employee, Payment Processor","HR_VIEW, READ_ONLY",Denied
user36@atko.email,U0044,2025-02-18T23:05:51Z,"CHECK_PERMS, WRITE","Finance, Finance, Viewer","SYSTEM_ADMIN_ALL, READ_ONLY",Permitted
user47@atko.email,U0055,2025-04-21T23:05:51Z,"CREATE NEW VENDOR, LOGOUT","Sales, Employee, Auditor","FIN_VENDOR_CREATOR, FINANCE_EDIT",Permitted
user30@atko.email,U0038,2025-01-22T23:05:51Z,"CHECK_PERMS, LOGOUT","Payment Processor, Finance, Admin","READ_ONLY, READ_ONLY",Permitted
user19@atko.email,U0027,2025-01-11T23:05:51Z,"CHECK_PERMS, DELETE","Security, HR, Auditor","SALES_VIEW, FIN_VENDOR_CREATOR",Permitted
user28@atko.email,U0036,2025-03-01T23:05:51Z,"UPDATE, EXECUTE","IT_Ops, Employee, Finance","AUDIT_READ, HR_VIEW",Denied
user31@atko.email,U0039,2025-03-20T23:05:51Z,LOGIN,Auditor,FINANCE_EDIT,Permitted
user25@atko.email,U0033,2025-03-31T23:05:51Z,"READ, CREATE NEW VENDOR","Finance, Security, Admin","GENERAL_USER, FINANCE_EDIT",Permitted
user13@atko.email,U0021,2025-09-17T23:05:51Z,"READ, READ","Sales, Viewer, Sales","READ_ONLY, SALES_VIEW",Denied
user11@atko.email,U0019,2025-03-20T23:05:51Z,UPDATE,Auditor,READ_ONLY,Denied
user49@atko.email,U0057,2025-07-08T23:05:51Z,"LOGOUT, APPROVE","IT_Ops, Finance, IT_Ops","HR_VIEW, FIN_PROCESS_APPR",Denied
user37@atko.email,U0045,2025-08-24T23:05:51Z,"DELETE, CHECK_PERMS","Security, Employee, HR","AUDIT_READ, HR_VIEW",Permitted
user12@atko.email,U0020,2025-06-21T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_VENDOR_CREATOR,Permitted
user1@atko.email,U0009,2025-03-09T23:05:51Z,"APPROVE, EXECUTE","Security, Admin, Admin","FINANCE_EDIT, READ_ONLY",Denied
user19@atko.email,U0027,2025-07-31T23:05:51Z,"EXECUTE, LOGIN","IT_Ops, IT_Ops, Security","READ_ONLY, HR_VIEW",Denied
user25@atko.email,U0033,2025-06-21T23:05:51Z,"UPDATE, UPDATE","Auditor, Sales, Sales","SALES_VIEW, SYSTEM_ADMIN_ALL",Denied
user1@atko.email,U0009,2024-12-22T23:05:51Z,"READ, LOGIN","Security, Auditor, Finance","SALES_VIEW, SECURITY_EXECUTE",Permitted
user29@atko.email,U0037,2025-08-08T23:05:51Z,"APPROVE, DELETE","Viewer, Viewer, Viewer","READ_ONLY, SYSTEM_ADMIN_ALL",Denied
user45@atko.email,U0053,2025-11-05T23:05:51Z,"UPDATE, WRITE","Admin, IT_Ops, Auditor","GENERAL_USER, IT_MAINTAIN",Permitted
user23@atko.email,U0031,2025-04-10T23:05:51Z,"CREATE NEW VENDOR, CREATE NEW VENDOR","Payment Processor, Auditor, Employee","GENERAL_USER, READ_ONLY",Denied
user15@atko.email,U0023,2025-08-01T23:05:51Z,"WRITE, APPROVE","HR, Security, Security","FIN_VENDOR_CREATOR, AUDIT_READ",Permitted
creep.user@atko.email,U9999,2025-11-24T23:05:51Z,"DELETE, READ","Auditor, IT_Ops, Sales","READ_ONLY, FINANCE_EDIT",Denied
user20@atko.email,U0028,2025-04-23T23:05:51Z,"DELETE, EXECUTE","Security, HR, Employee","HR_VIEW, FIN_VENDOR_CREATOR",Permitted
user23@atko.email,U0031,2024-12-18T23:05:51Z,READ,Admin,GENERAL_USER,Denied
user46@atko.email,U0054,2025-06-18T23:05:51Z,"WRITE, CHECK_PERMS","Viewer, Auditor, Viewer","READ_ONLY, FIN_VENDOR_CREATOR",Denied
user43@atko.email,U0051,2025-03-21T23:05:51Z,"READ, CREATE NEW VENDOR","Sales, Auditor, Auditor","READ_ONLY, SECURITY_EXECUTE",Denied
user23@atko.email,U0031,2025-06-29T23:05:51Z,EXECUTE,Sales,FIN_VENDOR_CREATOR,Denied
user20@atko.email,U0028,2025-05-17T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Security, IT_Ops, Auditor","AUDIT_READ, IT_MAINTAIN",Permitted
user42@atko.email,U0050,2025-07-04T23:05:51Z,CHECK_PERMS,Security,AUDIT_READ,Permitted
user46@atko.email,U0054,2025-09-16T23:05:51Z,"EXECUTE, LOGIN","Payment Processor, Payment Processor, Viewer","IT_MAINTAIN, FIN_VENDOR_CREATOR",Permitted
user22@atko.email,U0030,2025-04-22T23:05:51Z,"CHECK_PERMS, READ","IT_Ops, Auditor, Finance","AUDIT_READ, READ_ONLY",Denied
user27@atko.email,U0035,2024-12-14T23:05:51Z,UPDATE,Viewer,AUDIT_READ,Denied
user47@atko.email,U0055,2025-08-30T23:05:51Z,"UPDATE, DELETE","Security, Security, Payment Processor","AUDIT_READ, SALES_VIEW",Denied
user30@atko.email,U0038,2025-05-30T23:05:51Z,"APPROVE, UPDATE","Viewer, Admin, Sales","FIN_PROCESS_APPR, SYSTEM_ADMIN_ALL",Denied
user26@atko.email,U0034,2025-06-24T23:05:51Z,"CREATE NEW VENDOR, LOGOUT","Auditor, Sales, Auditor","FIN_VENDOR_CREATOR, AUDIT_READ",Permitted
user45@atko.email,U0053,2025-02-15T23:05:51Z,"UPDATE, UPDATE","Auditor, IT_Ops, IT_Ops","AUDIT_READ, IT_MAINTAIN",Permitted
timewarp@atko.email,U_TIME,2025-06-26T23:05:51Z,DELETE,Payment Processor,FINANCE_EDIT,Permitted
kobe.doe@atko.email,U0005,2025-10-16T23:05:51Z,"CHECK_PERMS, UPDATE","Sales, Finance, Admin","FINANCE_EDIT, FIN_PROCESS_APPR",Denied
user24@atko.email,U0032,2025-07-30T23:05:51Z,"CREATE NEW VENDOR, WRITE","IT_Ops, Employee, Auditor","SYSTEM_ADMIN_ALL, HR_VIEW",Permitted
user37@atko.email,U0045,2025-08-14T23:05:51Z,"CHECK_PERMS, DELETE","Sales, Admin, Payment Processor","AUDIT_READ, IT_MAINTAIN",Denied
user19@atko.email,U0027,2025-08-15T23:05:51Z,LOGIN,Security,HR_VIEW,Denied
user17@atko.email,U0025,2025-08-31T23:05:51Z,"WRITE, LOGOUT","Employee, Finance, Sales","IT_MAINTAIN, FINANCE_EDIT",Denied
user13@atko.email,U0021,2025-01-29T23:05:51Z,"CREATE NEW VENDOR, LOGIN","Sales, Viewer, Admin","SECURITY_EXECUTE, SECURITY_EXECUTE",Permitted
user14@atko.email,U0022,2025-03-10T23:05:51Z,"UPDATE, WRITE","Viewer, IT_Ops, Sales","AUDIT_READ, AUDIT_READ",Permitted
user2@atko.email,U0010,2025-07-28T23:05:51Z,"LOGIN, READ","Sales, Security, IT_Ops","SYSTEM_ADMIN_ALL, IT_MAINTAIN",Denied
ivan@atko.email,U0006,2025-07-29T23:05:51Z,"APPROVE, LOGIN","Employee, IT_Ops, Finance","FINANCE_EDIT, AUDIT_READ",Permitted
user42@atko.email,U0050,2024-12-15T23:05:51Z,"APPROVE, CREATE NEW VENDOR","HR, Sales, Auditor","AUDIT_READ, AUDIT_READ",Denied
user48@atko.email,U0056,2025-08-19T23:05:51Z,"LOGOUT, READ","Auditor, Viewer, Employee","GENERAL_USER, FIN_VENDOR_CREATOR",Denied
user46@atko.email,U0054,2025-08-03T23:05:51Z,"APPROVE, EXECUTE","Auditor, Employee, Employee","IT_MAINTAIN, FIN_PROCESS_APPR",Denied
ivan@atko.email,U0006,2025-11-08T23:05:51Z,LOGIN,Finance,SALES_VIEW,Denied
user12@atko.email,U0020,2025-08-23T23:05:51Z,"EXECUTE, DELETE","Viewer, HR, Employee","HR_VIEW, AUDIT_READ",Permitted
harms.rosa@atko.email,U0003,2025-02-12T23:05:51Z,"LOGIN, DELETE","Employee, Sales, IT_Ops","SALES_VIEW, IT_MAINTAIN",Permitted
user36@atko.email,U0044,2025-11-11T23:05:51Z,"UPDATE, WRITE","IT_Ops, Finance, HR","GENERAL_USER, SALES_VIEW",Denied
user33@atko.email,U0041,2025-04-05T23:05:51Z,UPDATE,HR,AUDIT_READ,Permitted
user28@atko.email,U0036,2025-08-17T23:05:51Z,UPDATE,Employee,FIN_PROCESS_APPR,Denied
user36@atko.email,U0044,2025-02-15T23:05:51Z,"DELETE, LOGIN","Sales, Employee, Employee","HR_VIEW, HR_VIEW",Denied
user49@atko.email,U0057,2025-02-09T23:05:51Z,"CHECK_PERMS, EXECUTE","HR, Finance, Finance","HR_VIEW, FINANCE_EDIT",Permitted
