Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user34@atko.email,U0042,2025-02-06T23:05:51Z,APPROVE,Viewer,GENERAL_USER,Permitted
user4@atko.email,U0012,2025-07-14T23:05:51Z,LOGOUT,Finance,GENERAL_USER,Permitted
max@atko.email,U0007,2025-08-19T23:05:51Z,EXECUTE,Finance,AUDIT_READ,Denied
user19@atko.email,U0027,2025-06-18T23:05:51Z,EXECUTE,Finance,SYSTEM_ADMIN_ALL,Denied
user34@atko.email,U0042,2025-10-01T23:05:51Z,LOGOUT,Admin,SALES_VIEW,Permitted
user48@atko.email,U0056,2025-11-02T23:05:51Z,LOGIN,Sales,READ_ONLY,Permitted
user17@atko.email,U0025,04/30/2025,CREATE NEW VENDOR,Sales,AUDIT_READ,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-08-27T23:05:51Z,CREATE NEW VENDOR,Payment Processor,SALES_VIEW,Denied
user42@atko.email,U0050,03/17/2025,DELETE,Viewer,FINANCE_EDIT,Denied
user11@atko.email,U0019,2025-11-15T23:05:51Z,CHECK_PERMS,Security,READ_ONLY,Permitted
user4@atko.email,U0012,2025-04-21T23:05:51Z,EXECUTE,Finance,FINANCE_EDIT,Permitted
user35@atko.email,U0043,2025-08-05T23:05:51Z,CHECK_PERMS,Auditor,GENERAL_USER,Denied
user35@atko.email,U0043,2025-09-11T23:05:51Z,EXECUTE,Auditor,FINANCE_EDIT,Permitted
user23@atko.email,U0031,2025-09-08T23:05:51Z,WRITE,Auditor,AUDIT_READ,Permitted
user16@atko.email,U0024,2025-05-15T23:05:51Z,APPROVE,Finance,AUDIT_READ,Permitted
user27@atko.email,U0035,10/20/2025,EXECUTE,Sales,SYSTEM_ADMIN_ALL,Permitted
user24@atko.email,U0032,2025-03-13T23:05:51Z,DELETE,Auditor,IT_MAINTAIN,Permitted
user4@atko.email,U0012,12/14/2024,WRITE,Viewer,FINANCE_EDIT,Denied
harms.rosa@atko.email,U0003,2025-02-02T23:05:51Z,EXECUTE,HR,SECURITY_EXECUTE,Permitted
user9@atko.email,U0017,2025-03-06T23:05:51Z,DELETE,Sales,READ_ONLY,Denied
ivan@atko.email,U0006,2024-12-19T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_PROCESS_APPR,Denied
user31@atko.email,U0039,01/07/2025,CREATE NEW VENDOR,Admin,READ_ONLY,Denied
user5@atko.email,U0013,2025-01-14T23:05:51Z,CREATE NEW VENDOR,Viewer,READ_ONLY,Permitted
user5@atko.email,USER_A,2025-07-03T23:05:51Z,UPDATE,Auditor,SYSTEM_ADMIN_ALL,Permitted
user40@atko.email,U0048,2025-06-04T23:05:51Z,UPDATE,Finance,SALES_VIEW,Denied
user40@atko.email,U0048,2025-03-08T23:05:51Z,READ,Admin,SALES_VIEW,Denied
user2@atko.email,U0010,2025-08-26T23:05:51Z,APPROVE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user1@atko.email,U0009,2025-09-29T23:05:51Z,APPROVE,Viewer,SYSTEM_ADMIN_ALL,Permitted
user25@atko.email,USER_A,2025-05-20T23:05:51Z,LOGIN,Payment Processor,HR_VIEW,Permitted
user20@atko.email,U0028,2025-11-03T23:05:51Z,CREATE NEW VENDOR,HR,SALES_VIEW,Denied
user27@atko.email,U0035,06/14/2025,EXECUTE,Viewer,FINANCE_EDIT,Permitted
user30@atko.email,U0038,2024-12-15T23:05:51Z,LOGIN,Sales,READ_ONLY,Denied
user34@atko.email,U0042,2025-07-03T23:05:51Z,CHECK_PERMS,IT_Ops,AUDIT_READ,Permitted
user12@atko.email,U0020,2025-10-07T23:05:51Z,READ,Payment Processor,FIN_PROCESS_APPR,Permitted
user24@atko.email,U0032,2025-09-27T23:05:51Z,LOGOUT,Viewer,SYSTEM_ADMIN_ALL,Permitted
user45@atko.email,U0053,2024-12-31T23:05:51Z,READ,Payment Processor,SECURITY_EXECUTE,Denied
user13@atko.email,U0021,2025-05-24T23:05:51Z,EXECUTE,Security,SYSTEM_ADMIN_ALL,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-04-05T23:05:51Z,LOGIN,Viewer,AUDIT_READ,Permitted
user4@atko.email,U0012,2025-08-15T23:05:51Z,DELETE,Employee,SYSTEM_ADMIN_ALL,Permitted
user12@atko.email,U0020,2025-06-13T23:05:51Z,LOGOUT,Employee,READ_ONLY,Permitted
user14@atko.email,U0022,2025-03-04T23:05:51Z,CHECK_PERMS,Sales,READ_ONLY,Permitted
user34@atko.email,U0042,2025-04-06T23:05:51Z,APPROVE,HR,SECURITY_EXECUTE,Denied
user15@atko.email,U0023,2025-07-18T23:05:51Z,DELETE,Auditor,HR_VIEW,Permitted
user30@atko.email,U0038,2025-03-19T23:05:51Z,APPROVE,Payment Processor,FIN_PROCESS_APPR,Permitted
user49@atko.email,U0057,2025-06-19T23:05:51Z,DELETE,Employee,FIN_PROCESS_APPR,Permitted
user47@atko.email,U0055,2025-05-30T23:05:51Z,UPDATE,Admin,FIN_VENDOR_CREATOR,Denied
user37@atko.email,U0045,2025-02-26T23:05:51Z,WRITE,Sales,SALES_VIEW,Permitted
user18@atko.email,U0026,2025-06-22T23:05:51Z,WRITE,Admin,SECURITY_EXECUTE,Denied
ivan@atko.email,U0006,2025-05-27T23:05:51Z,UPDATE,HR,IT_MAINTAIN,Permitted
user2@atko.email,U0010,2025-08-11T23:05:51Z,EXECUTE,HR,FIN_PROCESS_APPR,Denied
user24@atko.email,U0032,2025-04-12T23:05:51Z,READ,IT_Ops,FINANCE_EDIT,Permitted
user4@atko.email,U0012,2025-05-24T23:05:51Z,LOGOUT,HR,AUDIT_READ,Permitted
creep.user@atko.email,U9999,2025-11-16T23:05:51Z,LOGIN,Auditor,IT_MAINTAIN,Permitted
user7@atko.email,U0015,2025-11-13T23:05:51Z,UPDATE,Sales,SECURITY_EXECUTE,Denied
samantha.driver@atko.email,U0004,2025-07-09T23:05:51Z,LOGOUT,Security,FIN_PROCESS_APPR,Denied
user36@atko.email,U0044,2025-05-16T23:05:51Z,WRITE,Payment Processor,FIN_VENDOR_CREATOR,Denied
user44@atko.email,U0052,2025-01-07T23:05:51Z,CREATE NEW VENDOR,Security,FINANCE_EDIT,Denied
ashwin.ramnarayanan@okta.com,U0001,06/25/2025,LOGIN,Viewer,READ_ONLY,Permitted
user49@atko.email,U0057,2025-11-17T23:05:51Z,LOGIN,Finance,SALES_VIEW,Denied
user4@atko.email,U0012,2025-09-07T23:05:51Z,APPROVE,Security,IT_MAINTAIN,Permitted
creep.user@atko.email,USER_A,2025-06-20T23:05:51Z,LOGIN,Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user35@atko.email,U0043,2025-05-09T23:05:51Z,DELETE,Admin,SALES_VIEW,Denied
user11@atko.email,U0019,2025-04-20T23:05:51Z,EXECUTE,IT_Ops,SALES_VIEW,Denied
user47@atko.email,U0055,2025-03-25T23:05:51Z,UPDATE,Sales,HR_VIEW,Permitted
user35@atko.email,U0043,10/23/2025,CREATE NEW VENDOR,HR,SALES_VIEW,Permitted
user43@atko.email,U0051,2025-04-17T23:05:51Z,WRITE,Admin,FINANCE_EDIT,Denied
user9@atko.email,U0017,2025-09-09T23:05:51Z,WRITE,Finance,GENERAL_USER,Denied
user28@atko.email,U0036,2025-11-19T23:05:51Z,LOGOUT,Finance,IT_MAINTAIN,Denied
user1@atko.email,U0009,2025-09-16T23:05:51Z,DELETE,HR,HR_VIEW,Permitted
user13@atko.email,U0021,2025-11-17T23:05:51Z,DELETE,Auditor,GENERAL_USER,Denied
user43@atko.email,U0051,2025-05-17T23:05:51Z,CREATE NEW VENDOR,Sales,SALES_VIEW,Permitted
user14@atko.email,U0022,2025-04-15T23:05:51Z,LOGIN,Admin,READ_ONLY,Denied
user5@atko.email,U0013,2025-03-09T23:05:51Z,UPDATE,HR,SALES_VIEW,Permitted
user39@atko.email,U0047,2025-10-14T23:05:51Z,CHECK_PERMS,Security,FIN_VENDOR_CREATOR,Denied
user8@atko.email,U0016,2025-08-18T23:05:51Z,APPROVE,Sales,IT_MAINTAIN,Permitted
user26@atko.email,U0034,2024-12-21T23:05:51Z,READ,Viewer,SYSTEM_ADMIN_ALL,Permitted
user24@atko.email,U0032,2025-06-04T23:05:51Z,LOGIN,Security,SALES_VIEW,Denied
user7@atko.email,U0015,2024-12-08T23:05:51Z,APPROVE,Security,HR_VIEW,Permitted
user48@atko.email,U0056,2025-03-08T23:05:51Z,READ,Payment Processor,FIN_PROCESS_APPR,Denied
john.doe@atko.email,USER_A,2025-06-22T23:05:51Z,CREATE NEW VENDOR,Auditor,SYSTEM_ADMIN_ALL,Denied
user3@atko.email,U0011,2025-10-11T23:05:51Z,WRITE,Employee,FIN_PROCESS_APPR,Denied
user10@atko.email,U0018,2025-05-01T23:05:51Z,LOGOUT,Payment Processor,READ_ONLY,Permitted
user18@atko.email,U0026,2025-11-15T23:05:51Z,APPROVE,Security,FINANCE_EDIT,Denied
user32@atko.email,U0040,2025-02-02T23:05:51Z,CREATE NEW VENDOR,Employee,SYSTEM_ADMIN_ALL,Denied
user12@atko.email,U0020,2025-09-28T23:05:51Z,WRITE,Admin,SYSTEM_ADMIN_ALL,Denied
user7@atko.email,USER_A,12/26/2024,READ,HR,READ_ONLY,Denied
user27@atko.email,U0035,2025-01-11T23:05:51Z,READ,Viewer,SECURITY_EXECUTE,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-05-25T23:05:51Z,EXECUTE,Sales,IT_MAINTAIN,Permitted
user31@atko.email,U0039,2025-06-07T23:05:51Z,APPROVE,Security,SECURITY_EXECUTE,Denied
user28@atko.email,USER_A,2025-02-25T23:05:51Z,CREATE NEW VENDOR,Finance,SYSTEM_ADMIN_ALL,Permitted
user28@atko.email,U0036,2025-04-04T23:05:51Z,APPROVE,Sales,READ_ONLY,Permitted
user13@atko.email,U0021,2025-04-23T23:05:51Z,READ,Auditor,FINANCE_EDIT,Permitted
user42@atko.email,U0050,2025-03-28T23:05:51Z,CHECK_PERMS,Admin,FIN_PROCESS_APPR,Denied
user34@atko.email,U0042,2025-01-05T23:05:51Z,CHECK_PERMS,Sales,SYSTEM_ADMIN_ALL,Denied
user18@atko.email,U0026,2025-09-14T23:05:51Z,DELETE,IT_Ops,SECURITY_EXECUTE,Permitted
user39@atko.email,U0047,2025-11-20T23:05:51Z,CHECK_PERMS,Security,FIN_PROCESS_APPR,Permitted
user10@atko.email,U0018,2025-08-23T23:05:51Z,DELETE,IT_Ops,HR_VIEW,Permitted
creep.user@atko.email,U9999,2025-11-29T23:05:51Z,UPDATE,IT_Ops,FIN_PROCESS_APPR,Permitted
user48@atko.email,U0056,2025-10-25T23:05:51Z,CHECK_PERMS,Finance,FIN_VENDOR_CREATOR,Denied
user34@atko.email,U0042,2024-12-29T23:05:51Z,EXECUTE,Auditor,SYSTEM_ADMIN_ALL,Permitted
user26@atko.email,U0034,2025-12-04T23:05:51Z,DELETE,Finance,HR_VIEW,Denied
user22@atko.email,U0030,2024-12-08T23:05:51Z,UPDATE,Admin,READ_ONLY,Denied
user38@atko.email,U0046,2025-01-01T23:05:51Z,CREATE NEW VENDOR,IT_Ops,FINANCE_EDIT,Denied
user44@atko.email,U0052,2025-09-02T23:05:51Z,DELETE,Payment Processor,FIN_PROCESS_APPR,Denied
max@atko.email,U0007,2025-11-26T23:05:51Z,READ,HR,GENERAL_USER,Permitted
user24@atko.email,U0032,2025-08-11T23:05:51Z,EXECUTE,Sales,SYSTEM_ADMIN_ALL,Denied
user1@atko.email,U0009,2025-08-14T23:05:51Z,EXECUTE,Finance,READ_ONLY,Permitted
user44@atko.email,U0052,2024-12-20T23:05:51Z,APPROVE,Employee,GENERAL_USER,Permitted
user36@atko.email,U0044,2025-04-11T23:05:51Z,LOGOUT,Employee,FINANCE_EDIT,Denied
ivan@atko.email,USER_A,2025-02-04T23:05:51Z,CHECK_PERMS,IT_Ops,FINANCE_EDIT,Denied
user9@atko.email,U0017,2025-05-17T23:05:51Z,DELETE,Auditor,FINANCE_EDIT,Denied
user0@atko.email,U0008,2025-07-10T23:05:51Z,CREATE NEW VENDOR,Admin,AUDIT_READ,Denied
user35@atko.email,U0043,2025-11-25T23:05:51Z,DELETE,Auditor,SECURITY_EXECUTE,Permitted
user46@atko.email,U0054,2025-08-21T23:05:51Z,LOGIN,Auditor,HR_VIEW,Denied
user32@atko.email,U0040,2025-04-11T23:05:51Z,DELETE,HR,HR_VIEW,Denied
samantha.driver@atko.email,U0004,2025-09-20T23:05:51Z,WRITE,Auditor,FIN_PROCESS_APPR,Permitted
john.doe@atko.email,U0002,2025-10-30T23:05:51Z,LOGOUT,IT_Ops,IT_MAINTAIN,Permitted
user49@atko.email,U0057,2025-10-24T23:05:51Z,WRITE,HR,IT_MAINTAIN,Permitted
user9@atko.email,U0017,10/19/2025,READ,Security,FIN_VENDOR_CREATOR,Permitted
user14@atko.email,U0022,2025-03-04T23:05:51Z,EXECUTE,Viewer,AUDIT_READ,Denied
user28@atko.email,U0036,2025-03-13T23:05:51Z,DELETE,Employee,SECURITY_EXECUTE,Permitted
user19@atko.email,U0027,2025-04-25T23:05:51Z,UPDATE,Security,GENERAL_USER,Permitted
user13@atko.email,U0021,2024-12-26T23:05:51Z,EXECUTE,Sales,HR_VIEW,Denied
harms.rosa@atko.email,U0003,2025-05-17T23:05:51Z,READ,Employee,FINANCE_EDIT,Denied
user45@atko.email,U0053,2025-05-15T23:05:51Z,WRITE,Admin,HR_VIEW,Denied
john.doe@atko.email,U0002,2025-02-22T23:05:51Z,DELETE,Employee,SYSTEM_ADMIN_ALL,Permitted
user3@atko.email,U0011,2025-05-05T23:05:51Z,UPDATE,Admin,READ_ONLY,Permitted
kobe.doe@atko.email,U0005,2025-05-25T23:05:51Z,WRITE,Sales,FIN_PROCESS_APPR,Permitted
john.doe@atko.email,U0002,2025-02-15T23:05:51Z,DELETE,Admin,IT_MAINTAIN,Permitted
user16@atko.email,U0024,2025-05-24T23:05:51Z,EXECUTE,Payment Processor,FINANCE_EDIT,Permitted
user35@atko.email,U0043,2025-11-12T23:05:51Z,LOGOUT,Sales,HR_VIEW,Permitted
user42@atko.email,U0050,2025-06-29T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_PROCESS_APPR,Permitted
user23@atko.email,U0031,2025-04-07T23:05:51Z,EXECUTE,Security,FIN_PROCESS_APPR,Permitted
user28@atko.email,U0036,2025-06-30T23:05:51Z,WRITE,Finance,AUDIT_READ,Denied
user24@atko.email,U0032,2024-12-15T23:05:51Z,DELETE,Admin,AUDIT_READ,Denied
harms.rosa@atko.email,U0003,2025-09-30T23:05:51Z,READ,Finance,READ_ONLY,Denied
user20@atko.email,U0028,2025-09-06T23:05:51Z,EXECUTE,HR,IT_MAINTAIN,Denied
user45@atko.email,U0053,2025-07-19T23:05:51Z,DELETE,Sales,SALES_VIEW,Permitted
samantha.driver@atko.email,U0004,2025-02-22T23:05:51Z,DELETE,Finance,FIN_VENDOR_CREATOR,Denied
user47@atko.email,U0055,2024-12-10T23:05:51Z,DELETE,Viewer,AUDIT_READ,Permitted
user41@atko.email,U0049,01/27/2025,DELETE,Viewer,SALES_VIEW,Permitted
user43@atko.email,U0051,2025-07-11T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_PROCESS_APPR,Permitted
user29@atko.email,U0037,2025-02-22T23:05:51Z,READ,Auditor,FIN_PROCESS_APPR,Permitted
user49@atko.email,U0057,2025-04-06T23:05:51Z,DELETE,HR,AUDIT_READ,Denied
user1@atko.email,U0009,2025-03-03T23:05:51Z,UPDATE,Employee,READ_ONLY,Denied
user49@atko.email,U0057,2024-12-29T23:05:51Z,LOGIN,Finance,SALES_VIEW,Permitted
user48@atko.email,U0056,2025-10-28T23:05:51Z,CHECK_PERMS,HR,READ_ONLY,Denied
user5@atko.email,U0013,2025-06-18T23:05:51Z,LOGIN,Employee,FINANCE_EDIT,Denied
john.doe@atko.email,U0002,2024-12-19T23:05:51Z,LOGIN,Auditor,FIN_VENDOR_CREATOR,Denied
user49@atko.email,U0057,2025-05-25T23:05:51Z,LOGIN,Security,AUDIT_READ,Denied
user45@atko.email,U0053,2025-05-29T23:05:51Z,UPDATE,Payment Processor,HR_VIEW,Permitted
user45@atko.email,U0053,01/31/2025,READ,Admin,GENERAL_USER,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-08-09T23:05:51Z,APPROVE,Auditor,HR_VIEW,Permitted
user2@atko.email,U0010,03/30/2025,WRITE,IT_Ops,READ_ONLY,Denied
user46@atko.email,U0054,2024-12-09T23:05:51Z,APPROVE,Admin,AUDIT_READ,Permitted
user18@atko.email,U0026,2025-01-17T23:05:51Z,LOGOUT,Sales,GENERAL_USER,Permitted
user49@atko.email,U0057,2025-07-04T23:05:51Z,CREATE NEW VENDOR,Sales,SALES_VIEW,Denied
user44@atko.email,U0052,2025-09-30T23:05:51Z,CHECK_PERMS,Admin,READ_ONLY,Permitted
user0@atko.email,U0008,2025-01-29T23:05:51Z,DELETE,HR,AUDIT_READ,Permitted
user25@atko.email,U0033,03/18/2025,WRITE,Employee,IT_MAINTAIN,Permitted
user29@atko.email,U0037,2025-07-15T23:05:51Z,CREATE NEW VENDOR,Security,IT_MAINTAIN,Denied
user7@atko.email,U0015,2025-03-18T23:05:51Z,LOGIN,HR,READ_ONLY,Permitted
kobe.doe@atko.email,U0005,2025-02-17T23:05:51Z,LOGOUT,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user43@atko.email,U0051,2025-09-16T23:05:51Z,LOGOUT,Admin,AUDIT_READ,Permitted
user18@atko.email,U0026,2025-07-05T23:05:51Z,EXECUTE,HR,SECURITY_EXECUTE,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-01-24T23:05:51Z,DELETE,Sales,SYSTEM_ADMIN_ALL,Denied
user42@atko.email,U0050,07/10/2025,EXECUTE,Admin,FIN_PROCESS_APPR,Permitted
user1@atko.email,U0009,2025-10-16T23:05:51Z,UPDATE,Auditor,GENERAL_USER,Permitted
user8@atko.email,U0016,2025-03-08T23:05:51Z,DELETE,IT_Ops,READ_ONLY,Denied
user47@atko.email,U0055,2025-06-20T23:05:51Z,LOGOUT,Viewer,SYSTEM_ADMIN_ALL,Permitted
user5@atko.email,U0013,2025-09-19T23:05:51Z,UPDATE,HR,SALES_VIEW,Permitted
user9@atko.email,U0017,2025-10-08T23:05:51Z,UPDATE,Finance,SYSTEM_ADMIN_ALL,Permitted
user15@atko.email,U0023,2025-07-30T23:05:51Z,READ,Employee,IT_MAINTAIN,Denied
kobe.doe@atko.email,U0005,2025-04-23T23:05:51Z,LOGOUT,HR,SALES_VIEW,Denied
user3@atko.email,U0011,2025-11-29T23:05:51Z,DELETE,IT_Ops,FIN_PROCESS_APPR,Denied
user49@atko.email,U0057,2024-12-28T23:05:51Z,APPROVE,HR,IT_MAINTAIN,Permitted
kobe.doe@atko.email,U0005,2025-01-16T23:05:51Z,READ,Viewer,SYSTEM_ADMIN_ALL,Permitted
user39@atko.email,USER_A,12/16/2024,UPDATE,Payment Processor,READ_ONLY,Permitted
user20@atko.email,U0028,2025-07-08T23:05:51Z,DELETE,Auditor,SYSTEM_ADMIN_ALL,Permitted
user0@atko.email,U0008,2025-05-03T23:05:51Z,READ,Sales,IT_MAINTAIN,Denied
user43@atko.email,U0051,2024-12-18T23:05:51Z,CHECK_PERMS,Viewer,FINANCE_EDIT,Denied
user48@atko.email,U0056,11/11/2025,READ,Security,IT_MAINTAIN,Permitted
user39@atko.email,U0047,2025-01-30T23:05:51Z,CHECK_PERMS,Payment Processor,SALES_VIEW,Permitted
samantha.driver@atko.email,U0004,2025-07-02T23:05:51Z,CREATE NEW VENDOR,Employee,SECURITY_EXECUTE,Permitted
user46@atko.email,U0054,2025-01-16T23:05:51Z,READ,Payment Processor,FIN_VENDOR_CREATOR,Denied
user13@atko.email,U0021,2025-08-31T23:05:51Z,CHECK_PERMS,Security,READ_ONLY,Permitted
user25@atko.email,U0033,2024-12-29T23:05:51Z,CHECK_PERMS,IT_Ops,READ_ONLY,Permitted
max@atko.email,U0007,2025-04-01T23:05:51Z,DELETE,Viewer,HR_VIEW,Permitted
user49@atko.email,USER_A,2025-11-29T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Permitted
user15@atko.email,U0023,2025-03-25T23:05:51Z,APPROVE,Sales,FIN_PROCESS_APPR,Denied
user34@atko.email,U0042,02/14/2025,DELETE,Security,FIN_PROCESS_APPR,Denied
ivan@atko.email,U0006,2025-04-16T23:05:51Z,CHECK_PERMS,Auditor,READ_ONLY,Permitted
user31@atko.email,U0039,2025-09-23T23:05:51Z,CHECK_PERMS,Payment Processor,IT_MAINTAIN,Denied
user11@atko.email,U0019,2025-04-08T23:05:51Z,LOGOUT,Payment Processor,HR_VIEW,Permitted
user14@atko.email,U0022,2025-08-03T23:05:51Z,APPROVE,Sales,SECURITY_EXECUTE,Denied
user5@atko.email,U0013,2025-03-04T23:05:51Z,UPDATE,Sales,FINANCE_EDIT,Permitted
user17@atko.email,U0025,2025-10-30T23:05:51Z,UPDATE,Employee,SYSTEM_ADMIN_ALL,Permitted
user37@atko.email,U0045,2025-01-01T23:05:51Z,APPROVE,Auditor,FIN_VENDOR_CREATOR,Permitted
user0@atko.email,U0008,2025-10-09T23:05:51Z,WRITE,Auditor,SALES_VIEW,Denied
user28@atko.email,U0036,2025-01-29T23:05:51Z,UPDATE,Viewer,FIN_PROCESS_APPR,Permitted
user19@atko.email,U0027,2025-04-29T23:05:51Z,CHECK_PERMS,Employee,SYSTEM_ADMIN_ALL,Denied
user40@atko.email,U0048,2025-10-11T23:05:51Z,UPDATE,Security,GENERAL_USER,Denied
user19@atko.email,U0027,03/27/2025,READ,Auditor,FINANCE_EDIT,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-04-19T23:05:51Z,CHECK_PERMS,Auditor,AUDIT_READ,Denied
user13@atko.email,U0021,2025-12-04T23:05:51Z,APPROVE,HR,FIN_VENDOR_CREATOR,Permitted
user33@atko.email,U0041,2025-04-15T23:05:51Z,EXECUTE,IT_Ops,READ_ONLY,Permitted
user20@atko.email,U0028,2025-04-25T23:05:51Z,CHECK_PERMS,Security,FINANCE_EDIT,Permitted
user30@atko.email,U0038,2025-11-11T23:05:51Z,LOGOUT,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user20@atko.email,U0028,2025-01-07T23:05:51Z,CHECK_PERMS,Payment Processor,HR_VIEW,Denied
user44@atko.email,U0052,2025-08-10T23:05:51Z,LOGIN,IT_Ops,READ_ONLY,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-05-20T23:05:51Z,DELETE,Auditor,FIN_PROCESS_APPR,Denied
user7@atko.email,U0015,2025-11-10T23:05:51Z,CREATE NEW VENDOR,Security,READ_ONLY,Permitted
user20@atko.email,U0028,2025-08-08T23:05:51Z,LOGIN,Auditor,GENERAL_USER,Denied
user40@atko.email,U0048,2025-01-20T23:05:51Z,CHECK_PERMS,HR,FINANCE_EDIT,Denied
user8@atko.email,U0016,2025-02-12T23:05:51Z,EXECUTE,Security,SALES_VIEW,Denied
user23@atko.email,U0031,2025-08-09T23:05:51Z,READ,Finance,SECURITY_EXECUTE,Permitted
user47@atko.email,U0055,2025-10-30T23:05:51Z,WRITE,Payment Processor,READ_ONLY,Permitted
user25@atko.email,U0033,2025-07-09T23:05:51Z,CREATE NEW VENDOR,Viewer,READ_ONLY,Denied
user35@atko.email,U0043,2025-08-01T23:05:51Z,CREATE NEW VENDOR,Sales,SECURITY_EXECUTE,Permitted
john.doe@atko.email,U0002,10/04/2025,EXECUTE,Admin,READ_ONLY,Denied
samantha.driver@atko.email,U0004,09/26/2025,APPROVE,Employee,AUDIT_READ,Permitted
user8@atko.email,U0016,2025-12-04T23:05:51Z,READ,Employee,IT_MAINTAIN,Denied
harms.rosa@atko.email,U0003,2025-05-22T23:05:51Z,EXECUTE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user44@atko.email,U0052,2025-03-21T23:05:51Z,APPROVE,Finance,SALES_VIEW,Permitted
ivan@atko.email,U0006,2025-04-05T23:05:51Z,DELETE,Payment Processor,FIN_VENDOR_CREATOR,Denied
user13@atko.email,U0021,2025-11-14T23:05:51Z,LOGIN,Employee,IT_MAINTAIN,Denied
user4@atko.email,U0012,2025-07-13T23:05:51Z,UPDATE,Auditor,FIN_VENDOR_CREATOR,Permitted
user12@atko.email,U0020,2025-02-26T23:05:51Z,LOGOUT,Viewer,FIN_PROCESS_APPR,Permitted
user36@atko.email,U0044,2025-03-18T23:05:51Z,LOGOUT,Sales,SYSTEM_ADMIN_ALL,Denied
user43@atko.email,U0051,2024-12-12T23:05:51Z,CREATE NEW VENDOR,Payment Processor,SECURITY_EXECUTE,Permitted
user3@atko.email,U0011,2024-12-19T23:05:51Z,LOGIN,Admin,FIN_PROCESS_APPR,Permitted
user47@atko.email,U0055,2025-11-25T23:05:51Z,DELETE,Admin,GENERAL_USER,Denied
user42@atko.email,U0050,2025-08-30T23:05:51Z,LOGOUT,Employee,SECURITY_EXECUTE,Denied
user21@atko.email,U0029,2025-09-30T23:05:51Z,READ,Admin,SALES_VIEW,Denied
user26@atko.email,U0034,2025-08-22T23:05:51Z,LOGOUT,Sales,SYSTEM_ADMIN_ALL,Permitted
kobe.doe@atko.email,U0005,2025-11-07T23:05:51Z,LOGOUT,Payment Processor,SYSTEM_ADMIN_ALL,Denied
user10@atko.email,U0018,2025-04-01T23:05:51Z,CREATE NEW VENDOR,Security,FIN_PROCESS_APPR,Permitted
max@atko.email,U0007,2025-03-08T23:05:51Z,WRITE,Employee,AUDIT_READ,Denied
user46@atko.email,U0054,2024-12-30T23:05:51Z,DELETE,Sales,FINANCE_EDIT,Denied
kobe.doe@atko.email,U0005,2025-06-15T23:05:51Z,READ,Sales,IT_MAINTAIN,Denied
user5@atko.email,U0013,2025-04-18T23:05:51Z,CHECK_PERMS,Security,SYSTEM_ADMIN_ALL,Denied
user48@atko.email,U0056,2025-05-18T23:05:51Z,CHECK_PERMS,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user40@atko.email,U0048,2025-05-19T23:05:51Z,CHECK_PERMS,IT_Ops,AUDIT_READ,Denied
user45@atko.email,U0053,2025-09-05T23:05:51Z,READ,HR,FIN_VENDOR_CREATOR,Denied
user4@atko.email,U0012,2025-09-14T23:05:51Z,CHECK_PERMS,IT_Ops,SYSTEM_ADMIN_ALL,Denied
user43@atko.email,U0051,06/18/2025,APPROVE,Finance,IT_MAINTAIN,Permitted
user5@atko.email,U0013,2025-07-20T23:05:51Z,APPROVE,Security,SECURITY_EXECUTE,Denied
creep.user@atko.email,U9999,2025-08-30T23:05:51Z,UPDATE,Viewer,SALES_VIEW,Denied
user43@atko.email,U0051,2025-02-10T23:05:51Z,READ,Viewer,SECURITY_EXECUTE,Denied
user42@atko.email,U0050,2025-01-02T23:05:51Z,DELETE,Finance,FIN_VENDOR_CREATOR,Permitted
samantha.driver@atko.email,U0004,2025-11-09T23:05:51Z,DELETE,Employee,FINANCE_EDIT,Permitted
user21@atko.email,U0029,2025-11-04T23:05:51Z,LOGOUT,Auditor,AUDIT_READ,Permitted
user16@atko.email,USER_A,2025-11-13T23:05:51Z,APPROVE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user25@atko.email,U0033,2025-06-25T23:05:51Z,CREATE NEW VENDOR,Auditor,SECURITY_EXECUTE,Permitted
user37@atko.email,U0045,2025-10-20T23:05:51Z,UPDATE,Security,FIN_VENDOR_CREATOR,Permitted
user22@atko.email,U0030,2025-02-01T23:05:51Z,CREATE NEW VENDOR,Auditor,IT_MAINTAIN,Permitted
