Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user14@atko.email,U0022,2025-04-06T23:05:51Z,READ,Finance,AUDIT_READ,Denied
user0@atko.email,U0008,2025-07-01T23:05:51Z,LOGIN,Sales,FIN_PROCESS_APPR,Permitted
user3@atko.email,U0011,2025-03-08T23:05:51Z,UPDATE,Finance,GENERAL_USER,Denied
user37@atko.email,U0045,2025-01-24T23:05:51Z,UPDATE,Finance,SECURITY_EXECUTE,Permitted
user18@atko.email,U0026,2025-06-12T23:05:51Z,UPDATE,Security,FINANCE_EDIT,Permitted
user42@atko.email,U0050,2025-01-30T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2025-07-07T23:05:51Z,CREATE NEW VENDOR,Finance,FIN_VENDOR_CREATOR,Denied
user27@atko.email,U0035,2025-09-18T23:05:51Z,CREATE NEW VENDOR,Payment Processor,GENERAL_USER,Permitted
user17@atko.email,U0025,2025-01-05T23:05:51Z,LOGIN,IT_Ops,IT_MAINTAIN,Permitted
user32@atko.email,U0040,2025-05-08T23:05:51Z,LOGIN,Finance,FIN_VENDOR_CREATOR,Denied
user44@atko.email,U0052,2025-02-23T23:05:51Z,CREATE NEW VENDOR,Admin,SYSTEM_ADMIN_ALL,Permitted
max@atko.email,U0007,2025-11-01T23:05:51Z,DELETE,Payment Processor,AUDIT_READ,Permitted
user27@atko.email,U0035,2025-03-09T23:05:51Z,DELETE,Finance,SECURITY_EXECUTE,Permitted
user10@atko.email,U0018,2025-08-31T23:05:51Z,CREATE NEW VENDOR,Employee,FINANCE_EDIT,Permitted
user28@atko.email,U0036,2025-03-03T23:05:51Z,WRITE,Payment Processor,SECURITY_EXECUTE,Denied
user20@atko.email,U0028,2025-07-23T23:05:51Z,WRITE,Payment Processor,SALES_VIEW,Denied
user31@atko.email,U0039,2025-02-06T23:05:51Z,APPROVE,Employee,HR_VIEW,Denied
ivan@atko.email,U0006,2025-08-22T23:05:51Z,APPROVE,Finance,IT_MAINTAIN,Denied
user13@atko.email,U0021,2025-04-11T23:05:51Z,APPROVE,Employee,FIN_PROCESS_APPR,Denied
user32@atko.email,U0040,2025-04-05T23:05:51Z,DELETE,Auditor,GENERAL_USER,Permitted
user6@atko.email,U0014,2025-09-15T23:05:51Z,EXECUTE,Auditor,FIN_VENDOR_CREATOR,Permitted
user13@atko.email,U0021,2025-03-12T23:05:51Z,WRITE,Security,FINANCE_EDIT,Denied
user14@atko.email,U0022,2025-10-14T23:05:51Z,DELETE,Finance,GENERAL_USER,Denied
user15@atko.email,U0023,2025-02-21T23:05:51Z,CHECK_PERMS,Admin,FIN_VENDOR_CREATOR,Denied
user43@atko.email,U0051,2025-08-27T23:05:51Z,READ,Finance,READ_ONLY,Denied
user49@atko.email,U0057,2025-12-01T23:05:51Z,READ,IT_Ops,GENERAL_USER,Denied
user16@atko.email,U0024,2025-05-23T23:05:51Z,DELETE,Security,GENERAL_USER,Permitted
user30@atko.email,U0038,2025-07-31T23:05:51Z,EXECUTE,Auditor,FINANCE_EDIT,Permitted
user5@atko.email,U0013,2025-02-05T23:05:51Z,READ,Auditor,GENERAL_USER,Denied
user33@atko.email,U0041,2025-07-08T23:05:51Z,WRITE,Sales,SYSTEM_ADMIN_ALL,Permitted
user15@atko.email,U0023,2025-10-06T23:05:51Z,LOGIN,Admin,IT_MAINTAIN,Permitted
user44@atko.email,U0052,2025-09-17T23:05:51Z,UPDATE,HR,FINANCE_EDIT,Permitted
user28@atko.email,U0036,2025-06-03T23:05:51Z,CHECK_PERMS,Viewer,SYSTEM_ADMIN_ALL,Permitted
user11@atko.email,U0019,2025-05-13T23:05:51Z,WRITE,Admin,FINANCE_EDIT,Denied
user47@atko.email,U0055,2025-04-27T23:05:51Z,UPDATE,Sales,IT_MAINTAIN,Permitted
user31@atko.email,U0039,2025-06-14T23:05:51Z,LOGOUT,Admin,READ_ONLY,Denied
ivan@atko.email,U0006,2025-09-04T23:05:51Z,WRITE,Finance,FIN_VENDOR_CREATOR,Denied
user43@atko.email,U0051,2025-05-15T23:05:51Z,APPROVE,HR,HR_VIEW,Permitted
user28@atko.email,U0036,2024-12-09T23:05:51Z,LOGIN,HR,IT_MAINTAIN,Denied
ivan@atko.email,U0006,2025-05-26T23:05:51Z,WRITE,Payment Processor,IT_MAINTAIN,Permitted
user18@atko.email,U0026,2025-04-21T23:05:51Z,DELETE,Auditor,SECURITY_EXECUTE,Denied
user1@atko.email,U0009,2025-04-27T23:05:51Z,WRITE,HR,SYSTEM_ADMIN_ALL,Denied
user21@atko.email,U0029,2025-02-24T23:05:51Z,EXECUTE,Employee,FIN_PROCESS_APPR,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-03-06T23:05:51Z,READ,Admin,SALES_VIEW,Permitted
user13@atko.email,U0021,2025-08-30T23:05:51Z,CREATE NEW VENDOR,Viewer,AUDIT_READ,Denied
user15@atko.email,U0023,2025-08-20T23:05:51Z,DELETE,Viewer,READ_ONLY,Permitted
user40@atko.email,U0048,2025-08-16T23:05:51Z,LOGIN,HR,IT_MAINTAIN,Denied
user17@atko.email,U0025,2025-04-30T23:05:51Z,WRITE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user17@atko.email,U0025,2025-05-15T23:05:51Z,CHECK_PERMS,Admin,FIN_VENDOR_CREATOR,Permitted
user8@atko.email,U0016,2025-05-30T23:05:51Z,UPDATE,IT_Ops,IT_MAINTAIN,Denied
harms.rosa@atko.email,U0003,2025-08-13T23:05:51Z,CHECK_PERMS,Employee,GENERAL_USER,Denied
user34@atko.email,U0042,2025-06-26T23:05:51Z,EXECUTE,Sales,HR_VIEW,Permitted
user30@atko.email,U0038,2025-01-24T23:05:51Z,APPROVE,Payment Processor,IT_MAINTAIN,Permitted
user13@atko.email,U0021,2025-10-04T23:05:51Z,UPDATE,Employee,FINANCE_EDIT,Denied
user26@atko.email,U0034,2025-10-19T23:05:51Z,CREATE NEW VENDOR,Employee,SALES_VIEW,Permitted
user29@atko.email,U0037,2025-01-07T23:05:51Z,LOGIN,Sales,IT_MAINTAIN,Denied
user32@atko.email,U0040,2025-11-29T23:05:51Z,READ,Sales,AUDIT_READ,Permitted
user49@atko.email,U0057,2025-10-25T23:05:51Z,DELETE,Finance,SYSTEM_ADMIN_ALL,Permitted
harms.rosa@atko.email,U0003,2025-08-19T23:05:51Z,CREATE NEW VENDOR,Payment Processor,IT_MAINTAIN,Denied
user37@atko.email,U0045,2025-03-18T23:05:51Z,LOGOUT,IT_Ops,FIN_VENDOR_CREATOR,Denied
user10@atko.email,U0018,2025-12-04T23:05:51Z,APPROVE,Security,FIN_PROCESS_APPR,Denied
user41@atko.email,U0049,2025-12-06T23:05:51Z,UPDATE,Finance,FINANCE_EDIT,Permitted
user6@atko.email,U0014,2025-05-12T23:05:51Z,CHECK_PERMS,IT_Ops,FIN_PROCESS_APPR,Denied
user15@atko.email,U0023,2025-07-22T23:05:51Z,CREATE NEW VENDOR,Viewer,FINANCE_EDIT,Permitted
user48@atko.email,U0056,2025-02-18T23:05:51Z,CHECK_PERMS,Auditor,SALES_VIEW,Denied
user31@atko.email,U0039,2025-11-04T23:05:51Z,LOGOUT,HR,SALES_VIEW,Denied
user35@atko.email,U0043,2025-11-25T23:05:51Z,READ,Employee,IT_MAINTAIN,Permitted
user11@atko.email,U0019,2025-10-14T23:05:51Z,DELETE,Payment Processor,IT_MAINTAIN,Denied
user21@atko.email,U0029,2025-04-03T23:05:51Z,EXECUTE,Security,FIN_PROCESS_APPR,Denied
user38@atko.email,U0046,2025-06-19T23:05:51Z,EXECUTE,Security,SECURITY_EXECUTE,Permitted
user17@atko.email,U0025,2025-06-15T23:05:51Z,LOGIN,Auditor,IT_MAINTAIN,Denied
max@atko.email,U0007,2025-02-05T23:05:51Z,LOGOUT,Viewer,AUDIT_READ,Permitted
user26@atko.email,U0034,2025-02-07T23:05:51Z,UPDATE,Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user16@atko.email,U0024,2025-01-12T23:05:51Z,UPDATE,IT_Ops,FIN_VENDOR_CREATOR,Permitted
user28@atko.email,U0036,2025-03-13T23:05:51Z,WRITE,Auditor,SALES_VIEW,Permitted
user15@atko.email,U0023,2025-08-20T23:05:51Z,READ,Admin,GENERAL_USER,Denied
john.doe@atko.email,U0002,2025-08-23T23:05:51Z,LOGIN,Admin,SYSTEM_ADMIN_ALL,Denied
user37@atko.email,U0045,2025-05-08T23:05:51Z,UPDATE,Employee,AUDIT_READ,Denied
creep.user@atko.email,U9999,2025-08-01T23:05:51Z,READ,Admin,HR_VIEW,Permitted
user21@atko.email,U0029,2025-09-03T23:05:51Z,READ,Auditor,READ_ONLY,Denied
user22@atko.email,U0030,2024-12-22T23:05:51Z,READ,IT_Ops,SALES_VIEW,Permitted
user46@atko.email,U0054,2025-11-07T23:05:51Z,UPDATE,Auditor,SYSTEM_ADMIN_ALL,Denied
user43@atko.email,U0051,2025-03-27T23:05:51Z,APPROVE,Finance,FINANCE_EDIT,Permitted
user18@atko.email,U0026,2025-03-31T23:05:51Z,LOGOUT,HR,READ_ONLY,Permitted
user26@atko.email,U0034,2025-02-18T23:05:51Z,UPDATE,Finance,FINANCE_EDIT,Denied
user5@atko.email,U0013,2025-11-21T23:05:51Z,UPDATE,Finance,SALES_VIEW,Permitted
user18@atko.email,U0026,2025-11-17T23:05:51Z,LOGIN,Auditor,FINANCE_EDIT,Denied
user3@atko.email,U0011,2024-12-10T23:05:51Z,CREATE NEW VENDOR,Sales,SYSTEM_ADMIN_ALL,Denied
harms.rosa@atko.email,U0003,2025-01-06T23:05:51Z,LOGIN,Auditor,GENERAL_USER,Denied
ivan@atko.email,U0006,2025-06-11T23:05:51Z,APPROVE,Payment Processor,SALES_VIEW,Denied
user1@atko.email,U0009,2025-09-07T23:05:51Z,CREATE NEW VENDOR,IT_Ops,HR_VIEW,Permitted
kobe.doe@atko.email,U0005,2025-01-16T23:05:51Z,APPROVE,Viewer,FIN_VENDOR_CREATOR,Denied
user30@atko.email,U0038,2025-01-21T23:05:51Z,UPDATE,Employee,FINANCE_EDIT,Denied
kobe.doe@atko.email,U0005,2025-09-27T23:05:51Z,APPROVE,Sales,FIN_VENDOR_CREATOR,Permitted
user6@atko.email,U0014,2024-12-27T23:05:51Z,CREATE NEW VENDOR,Finance,SALES_VIEW,Permitted
user12@atko.email,U0020,2025-08-28T23:05:51Z,UPDATE,Viewer,FIN_VENDOR_CREATOR,Denied
user30@atko.email,U0038,2025-07-19T23:05:51Z,READ,Auditor,READ_ONLY,Permitted
user30@atko.email,U0038,2025-02-11T23:05:51Z,LOGOUT,Sales,FINANCE_EDIT,Permitted
john.doe@atko.email,U0002,2025-03-24T23:05:51Z,CREATE NEW VENDOR,Security,SYSTEM_ADMIN_ALL,Denied
user40@atko.email,U0048,2025-06-24T23:05:51Z,LOGOUT,Auditor,SECURITY_EXECUTE,Permitted
user6@atko.email,U0014,2025-06-17T23:05:51Z,LOGIN,HR,SYSTEM_ADMIN_ALL,Denied
harms.rosa@atko.email,U0003,2025-10-14T23:05:51Z,READ,Payment Processor,AUDIT_READ,Denied
user17@atko.email,U0025,2025-10-31T23:05:51Z,WRITE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
user21@atko.email,U0029,2025-04-20T23:05:51Z,WRITE,HR,SECURITY_EXECUTE,Permitted
user34@atko.email,U0042,2025-09-09T23:05:51Z,READ,HR,SECURITY_EXECUTE,Permitted
user19@atko.email,U0027,2025-03-08T23:05:51Z,UPDATE,Security,IT_MAINTAIN,Permitted
user42@atko.email,U0050,2025-01-15T23:05:51Z,LOGIN,IT_Ops,FINANCE_EDIT,Denied
user22@atko.email,U0030,2025-09-21T23:05:51Z,UPDATE,Sales,SALES_VIEW,Permitted
user49@atko.email,U0057,2025-01-08T23:05:51Z,READ,Payment Processor,FINANCE_EDIT,Denied
samantha.driver@atko.email,U0004,2025-03-31T23:05:51Z,CREATE NEW VENDOR,Auditor,SALES_VIEW,Denied
user22@atko.email,U0030,2025-07-29T23:05:51Z,CHECK_PERMS,HR,IT_MAINTAIN,Permitted
user11@atko.email,U0019,2025-02-20T23:05:51Z,LOGOUT,IT_Ops,FINANCE_EDIT,Permitted
user1@atko.email,U0009,2025-03-23T23:05:51Z,CREATE NEW VENDOR,Employee,HR_VIEW,Permitted
user22@atko.email,U0030,2025-11-17T23:05:51Z,CHECK_PERMS,Finance,READ_ONLY,Permitted
user12@atko.email,U0020,2025-09-09T23:05:51Z,LOGOUT,Viewer,SYSTEM_ADMIN_ALL,Denied
user9@atko.email,U0017,2025-11-01T23:05:51Z,LOGIN,HR,FIN_PROCESS_APPR,Permitted
user11@atko.email,U0019,2025-01-18T23:05:51Z,READ,Viewer,IT_MAINTAIN,Denied
user11@atko.email,U0019,2025-02-01T23:05:51Z,APPROVE,Payment Processor,IT_MAINTAIN,Permitted
user45@atko.email,U0053,2024-12-22T23:05:51Z,DELETE,Employee,GENERAL_USER,Permitted
user45@atko.email,U0053,2025-04-27T23:05:51Z,DELETE,HR,IT_MAINTAIN,Permitted
user9@atko.email,U0017,2025-01-09T23:05:51Z,EXECUTE,Viewer,AUDIT_READ,Denied
user0@atko.email,U0008,2025-09-19T23:05:51Z,CREATE NEW VENDOR,Viewer,FIN_PROCESS_APPR,Denied
user11@atko.email,U0019,2025-04-14T23:05:51Z,LOGOUT,Finance,GENERAL_USER,Denied
user40@atko.email,U0048,2025-06-10T23:05:51Z,CHECK_PERMS,Sales,GENERAL_USER,Denied
user39@atko.email,U0047,2025-10-31T23:05:51Z,EXECUTE,Security,IT_MAINTAIN,Denied
user20@atko.email,U0028,2025-03-09T23:05:51Z,READ,Security,IT_MAINTAIN,Permitted
john.doe@atko.email,U0002,2025-05-31T23:05:51Z,EXECUTE,Sales,GENERAL_USER,Permitted
user8@atko.email,U0016,2025-11-22T23:05:51Z,CREATE NEW VENDOR,Security,GENERAL_USER,Permitted
user19@atko.email,U0027,2025-08-07T23:05:51Z,WRITE,Employee,HR_VIEW,Denied
user38@atko.email,U0046,2024-12-09T23:05:51Z,UPDATE,Sales,AUDIT_READ,Permitted
user47@atko.email,U0055,2025-07-04T23:05:51Z,CREATE NEW VENDOR,Admin,GENERAL_USER,Denied
user3@atko.email,U0011,2025-09-08T23:05:51Z,CREATE NEW VENDOR,Viewer,FINANCE_EDIT,Permitted
user32@atko.email,U0040,2025-06-18T23:05:51Z,APPROVE,Employee,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-03-29T23:05:51Z,READ,Security,HR_VIEW,Denied
user17@atko.email,U0025,2025-03-09T23:05:51Z,CHECK_PERMS,IT_Ops,IT_MAINTAIN,Permitted
user36@atko.email,U0044,2025-08-01T23:05:51Z,WRITE,Admin,HR_VIEW,Denied
user37@atko.email,U0045,2025-04-02T23:05:51Z,APPROVE,Payment Processor,HR_VIEW,Permitted
user7@atko.email,U0015,2025-08-27T23:05:51Z,READ,Security,IT_MAINTAIN,Permitted
user42@atko.email,U0050,2025-03-09T23:05:51Z,DELETE,Admin,READ_ONLY,Denied
john.doe@atko.email,U0002,2025-03-13T23:05:51Z,UPDATE,Employee,FIN_PROCESS_APPR,Permitted
harms.rosa@atko.email,U0003,2025-05-24T23:05:51Z,LOGOUT,Finance,FINANCE_EDIT,Denied
user24@atko.email,U0032,2024-12-22T23:05:51Z,LOGIN,Viewer,FIN_PROCESS_APPR,Permitted
user40@atko.email,U0048,2025-05-20T23:05:51Z,CHECK_PERMS,Employee,READ_ONLY,Permitted
user22@atko.email,U0030,2025-09-23T23:05:51Z,CHECK_PERMS,Auditor,AUDIT_READ,Permitted
user0@atko.email,U0008,2025-11-18T23:05:51Z,APPROVE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user15@atko.email,U0023,2024-12-27T23:05:51Z,READ,Security,SYSTEM_ADMIN_ALL,Denied
user1@atko.email,U0009,2025-05-22T23:05:51Z,CHECK_PERMS,Payment Processor,SECURITY_EXECUTE,Permitted
user17@atko.email,U0025,2025-04-28T23:05:51Z,WRITE,Viewer,GENERAL_USER,Denied
user19@atko.email,U0027,2025-05-18T23:05:51Z,READ,IT_Ops,SECURITY_EXECUTE,Denied
user37@atko.email,U0045,2025-07-18T23:05:51Z,LOGOUT,Employee,FIN_VENDOR_CREATOR,Permitted
user14@atko.email,U0022,2025-09-19T23:05:51Z,CHECK_PERMS,Viewer,SALES_VIEW,Permitted
user28@atko.email,U0036,2024-12-15T23:05:51Z,WRITE,Sales,SALES_VIEW,Permitted
user10@atko.email,U0018,2025-02-27T23:05:51Z,LOGIN,Sales,IT_MAINTAIN,Denied
user39@atko.email,U0047,2025-09-05T23:05:51Z,CREATE NEW VENDOR,Admin,HR_VIEW,Permitted
user13@atko.email,U0021,2025-01-26T23:05:51Z,WRITE,Security,FIN_PROCESS_APPR,Denied
user15@atko.email,U0023,2025-09-14T23:05:51Z,EXECUTE,Admin,SYSTEM_ADMIN_ALL,Denied
user45@atko.email,U0053,2025-02-07T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_PROCESS_APPR,Permitted
user48@atko.email,U0056,2025-07-17T23:05:51Z,UPDATE,Finance,SECURITY_EXECUTE,Permitted
user0@atko.email,U0008,2025-01-21T23:05:51Z,LOGIN,Viewer,AUDIT_READ,Permitted
user6@atko.email,U0014,2025-11-28T23:05:51Z,LOGOUT,Viewer,FIN_VENDOR_CREATOR,Permitted
user0@atko.email,U0008,2025-10-15T23:05:51Z,DELETE,Security,GENERAL_USER,Denied
user23@atko.email,U0031,2025-11-03T23:05:51Z,CHECK_PERMS,Auditor,GENERAL_USER,Permitted
user11@atko.email,U0019,2025-05-24T23:05:51Z,WRITE,Security,IT_MAINTAIN,Denied
user26@atko.email,U0034,2025-06-02T23:05:51Z,EXECUTE,IT_Ops,HR_VIEW,Denied
user42@atko.email,U0050,2025-11-15T23:05:51Z,APPROVE,IT_Ops,FINANCE_EDIT,Denied
user27@atko.email,U0035,2025-04-15T23:05:51Z,EXECUTE,HR,GENERAL_USER,Denied
user46@atko.email,U0054,2025-02-27T23:05:51Z,CHECK_PERMS,Sales,SALES_VIEW,Denied
user16@atko.email,U0024,2025-07-01T23:05:51Z,LOGIN,Security,FIN_PROCESS_APPR,Denied
user1@atko.email,U0009,2025-09-03T23:05:51Z,CHECK_PERMS,Employee,AUDIT_READ,Denied
user3@atko.email,U0011,2025-01-31T23:05:51Z,EXECUTE,Finance,GENERAL_USER,Permitted
harms.rosa@atko.email,U0003,2025-03-27T23:05:51Z,UPDATE,IT_Ops,FIN_PROCESS_APPR,Denied
user44@atko.email,U0052,2025-04-23T23:05:51Z,READ,HR,READ_ONLY,Permitted
user3@atko.email,U0011,2025-11-08T23:05:51Z,EXECUTE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user27@atko.email,U0035,2025-11-18T23:05:51Z,READ,Security,SALES_VIEW,Denied
user31@atko.email,U0039,2025-03-10T23:05:51Z,LOGIN,Auditor,FIN_PROCESS_APPR,Permitted
user16@atko.email,U0024,2025-10-29T23:05:51Z,CREATE NEW VENDOR,Payment Processor,READ_ONLY,Permitted
user9@atko.email,U0017,2025-09-23T23:05:51Z,APPROVE,Employee,SECURITY_EXECUTE,Denied
user19@atko.email,U0027,2025-10-30T23:05:51Z,EXECUTE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user1@atko.email,U0009,2025-08-04T23:05:51Z,EXECUTE,Employee,HR_VIEW,Denied
user27@atko.email,U0035,2025-06-24T23:05:51Z,CREATE NEW VENDOR,Employee,SECURITY_EXECUTE,Permitted
user19@atko.email,U0027,2025-01-31T23:05:51Z,WRITE,HR,AUDIT_READ,Denied
user25@atko.email,U0033,2025-02-14T23:05:51Z,WRITE,Employee,AUDIT_READ,Permitted
user31@atko.email,U0039,2025-09-30T23:05:51Z,WRITE,Employee,SYSTEM_ADMIN_ALL,Denied
user43@atko.email,U0051,2025-11-25T23:05:51Z,WRITE,Security,AUDIT_READ,Permitted
user49@atko.email,U0057,2025-09-06T23:05:51Z,LOGIN,Viewer,HR_VIEW,Permitted
kobe.doe@atko.email,U0005,2025-04-24T23:05:51Z,LOGIN,Sales,READ_ONLY,Permitted
user26@atko.email,U0034,2025-08-16T23:05:51Z,LOGIN,Security,FINANCE_EDIT,Denied
user19@atko.email,U0027,2025-09-15T23:05:51Z,LOGIN,Admin,FIN_VENDOR_CREATOR,Permitted
user40@atko.email,U0048,2025-05-04T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_PROCESS_APPR,Denied
user12@atko.email,U0020,2025-08-05T23:05:51Z,WRITE,Employee,FIN_PROCESS_APPR,Denied
user15@atko.email,U0023,2025-07-29T23:05:51Z,CREATE NEW VENDOR,Finance,HR_VIEW,Denied
user31@atko.email,U0039,2025-11-13T23:05:51Z,DELETE,Payment Processor,READ_ONLY,Denied
user31@atko.email,U0039,2025-03-30T23:05:51Z,LOGOUT,Payment Processor,AUDIT_READ,Permitted
user16@atko.email,U0024,2025-06-06T23:05:51Z,READ,Finance,SALES_VIEW,Permitted
user12@atko.email,U0020,2025-03-06T23:05:51Z,CHECK_PERMS,Admin,SYSTEM_ADMIN_ALL,Permitted
user16@atko.email,U0024,2025-08-02T23:05:51Z,WRITE,Employee,FINANCE_EDIT,Denied
user3@atko.email,U0011,2025-06-30T23:05:51Z,APPROVE,HR,FINANCE_EDIT,Permitted
user6@atko.email,U0014,2024-12-28T23:05:51Z,CREATE NEW VENDOR,IT_Ops,SALES_VIEW,Permitted
user5@atko.email,U0013,2025-02-09T23:05:51Z,UPDATE,Employee,FIN_PROCESS_APPR,Denied
ashwin.ramnarayanan@okta.com,U0001,2024-12-19T23:05:51Z,READ,Employee,AUDIT_READ,Permitted
user46@atko.email,U0054,2025-07-24T23:05:51Z,EXECUTE,Viewer,IT_MAINTAIN,Permitted
user28@atko.email,U0036,2025-02-08T23:05:51Z,CHECK_PERMS,Auditor,GENERAL_USER,Permitted
user47@atko.email,U0055,2025-05-25T23:05:51Z,LOGOUT,IT_Ops,HR_VIEW,Permitted
user40@atko.email,U0048,2025-05-30T23:05:51Z,EXECUTE,Admin,IT_MAINTAIN,Permitted
user32@atko.email,U0040,2025-06-10T23:05:51Z,DELETE,Payment Processor,FIN_VENDOR_CREATOR,Denied
user45@atko.email,U0053,2025-10-12T23:05:51Z,APPROVE,Sales,FIN_PROCESS_APPR,Permitted
john.doe@atko.email,U0002,2025-10-23T23:05:51Z,APPROVE,Security,AUDIT_READ,Permitted
user5@atko.email,U0013,2025-03-29T23:05:51Z,WRITE,Payment Processor,IT_MAINTAIN,Permitted
user26@atko.email,U0034,2025-05-01T23:05:51Z,CHECK_PERMS,Admin,FIN_PROCESS_APPR,Denied
user7@atko.email,U0015,2025-07-29T23:05:51Z,LOGOUT,Payment Processor,FIN_VENDOR_CREATOR,Denied
user23@atko.email,U0031,2025-07-02T23:05:51Z,WRITE,Sales,SYSTEM_ADMIN_ALL,Permitted
user15@atko.email,U0023,2025-05-09T23:05:51Z,UPDATE,Payment Processor,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-01-14T23:05:51Z,READ,Security,SALES_VIEW,Permitted
user31@atko.email,U0039,2025-10-22T23:05:51Z,WRITE,Admin,FIN_PROCESS_APPR,Permitted
user48@atko.email,U0056,2025-04-08T23:05:51Z,DELETE,Admin,FINANCE_EDIT,Permitted
user3@atko.email,U0011,2025-04-09T23:05:51Z,READ,Security,FIN_PROCESS_APPR,Denied
user12@atko.email,U0020,2025-06-09T23:05:51Z,WRITE,Finance,HR_VIEW,Denied
max@atko.email,U0007,2025-06-16T23:05:51Z,CHECK_PERMS,Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user13@atko.email,U0021,2025-10-20T23:05:51Z,CREATE NEW VENDOR,Sales,FIN_PROCESS_APPR,Denied
user5@atko.email,U0013,2025-09-26T23:05:51Z,CREATE NEW VENDOR,Employee,SECURITY_EXECUTE,Permitted
user9@atko.email,U0017,2025-08-30T23:05:51Z,CREATE NEW VENDOR,Sales,SECURITY_EXECUTE,Denied
user21@atko.email,U0029,2024-12-08T23:05:51Z,CHECK_PERMS,IT_Ops,SECURITY_EXECUTE,Denied
user37@atko.email,U0045,2025-07-20T23:05:51Z,UPDATE,Sales,READ_ONLY,Denied
user39@atko.email,U0047,2025-02-06T23:05:51Z,APPROVE,Viewer,FIN_PROCESS_APPR,Permitted
user31@atko.email,U0039,2025-01-31T23:05:51Z,DELETE,HR,FIN_PROCESS_APPR,Permitted
user39@atko.email,U0047,2025-11-07T23:05:51Z,APPROVE,HR,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2025-08-09T23:05:51Z,CHECK_PERMS,HR,HR_VIEW,Permitted
user44@atko.email,U0052,2025-07-09T23:05:51Z,CHECK_PERMS,Sales,IT_MAINTAIN,Permitted
user32@atko.email,U0040,2025-10-10T23:05:51Z,WRITE,Employee,GENERAL_USER,Permitted
user31@atko.email,U0039,2025-04-14T23:05:51Z,LOGOUT,Employee,FIN_PROCESS_APPR,Permitted
user17@atko.email,U0025,2025-09-12T23:05:51Z,LOGOUT,HR,SECURITY_EXECUTE,Permitted
user24@atko.email,U0032,2024-12-13T23:05:51Z,READ,IT_Ops,SALES_VIEW,Denied
user29@atko.email,U0037,2025-11-03T23:05:51Z,APPROVE,Admin,SYSTEM_ADMIN_ALL,Denied
user30@atko.email,U0038,2025-09-06T23:05:51Z,LOGIN,IT_Ops,FIN_VENDOR_CREATOR,Permitted
john.doe@atko.email,U0002,2025-09-05T23:05:51Z,APPROVE,Employee,FIN_VENDOR_CREATOR,Denied
user19@atko.email,U0027,2025-01-01T23:05:51Z,EXECUTE,Auditor,FIN_VENDOR_CREATOR,Denied
user45@atko.email,U0053,2025-02-19T23:05:51Z,DELETE,Viewer,FINANCE_EDIT,Denied
user43@atko.email,U0051,2025-01-21T23:05:51Z,UPDATE,Finance,FIN_PROCESS_APPR,Denied
user24@atko.email,U0032,2025-11-18T23:05:51Z,READ,Sales,FINANCE_EDIT,Permitted
user25@atko.email,U0033,2025-09-17T23:05:51Z,WRITE,Finance,SECURITY_EXECUTE,Permitted
user23@atko.email,U0031,2025-03-15T23:05:51Z,EXECUTE,Sales,AUDIT_READ,Denied
user6@atko.email,U0014,2025-01-01T23:05:51Z,LOGOUT,HR,READ_ONLY,Permitted
user17@atko.email,U0025,2024-12-18T23:05:51Z,CREATE NEW VENDOR,HR,HR_VIEW,Denied
user14@atko.email,U0022,2025-07-09T23:05:51Z,DELETE,Sales,AUDIT_READ,Permitted
creep.user@atko.email,U9999,2025-04-01T23:05:51Z,DELETE,Viewer,FINANCE_EDIT,Permitted
user4@atko.email,U0012,2025-11-13T23:05:51Z,WRITE,Employee,FIN_VENDOR_CREATOR,Permitted
user6@atko.email,U0014,2024-12-20T23:05:51Z,DELETE,Auditor,GENERAL_USER,Permitted
user16@atko.email,U0024,2025-01-03T23:05:51Z,UPDATE,Admin,FINANCE_EDIT,Permitted
user27@atko.email,U0035,2025-02-01T23:05:51Z,CREATE NEW VENDOR,Admin,SYSTEM_ADMIN_ALL,Permitted
user46@atko.email,U0054,2025-08-02T23:05:51Z,CHECK_PERMS,Finance,SYSTEM_ADMIN_ALL,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-12-06T23:05:51Z,READ,Admin,AUDIT_READ,Denied
user41@atko.email,U0049,2025-02-06T23:05:51Z,READ,Viewer,FIN_PROCESS_APPR,Denied
user19@atko.email,U0027,2025-05-06T23:05:51Z,EXECUTE,Sales,FINANCE_EDIT,Permitted
user0@atko.email,U0008,2025-02-04T23:05:51Z,CHECK_PERMS,Payment Processor,AUDIT_READ,Permitted
